Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
2330,0,-1,-1,-1,0,-2,0,-2,0
2335,-2,-1,-1,-1,-1,-1,0,-3,0
2340,0,-1,-2,-1,-2,-1,1,-2,0
2345,-1,-2,0,-1,-1,-1,-1,-1,0
2350,-1,0,1,-1,-2,-1,-2,0,0
2355,-1,-2,-2,-2,-3,-2,-3,-3,0
2360,-1,-1,-1,0,-1,-3,0,-1,0
2365,-2,-1,-1,-1,-3,-2,-1,-2,0
2370,0,-2,-1,-1,0,-1,-3,-1,0
2375,0,0,-1,-3,1,1,-2,0,0
2380,-3,1,0,-2,0,0,-3,-1,0
2385,0,-2,-1,-1,-1,-3,-1,0,0
2390,-3,-3,-2,-1,-2,-1,-1,0,0
2395,-1,-1,0,-1,-3,0,-1,0,0
2400,0,-2,-1,-2,1,-1,0,-1,0
2405,-2,0,0,0,-1,-2,0,-1,0
2410,-2,0,-2,-3,-3,-2,-1,-2,0
2415,0,-1,-2,0,-1,-1,-1,-1,0
2420,-2,1,-1,-2,-1,-4,-4,0,0
2425,0,0,-1,0,-2,0,-1,-2,0
2430,1,-1,0,0,-1,1,0,-1,0
2435,-2,-1,-1,0,-1,-2,0,-1,0
2440,-2,-1,1,-1,-1,-3,-1,-2,0
2445,0,0,-2,-1,0,-1,0,0,0
2450,0,-1,-2,0,1,-2,1,-2,0
2455,-1,-2,-1,-2,0,0,-3,1,0
2460,-1,0,-1,-2,-1,2,0,-1,0
2465,0,0,0,-1,-2,0,-1,-2,0
2470,-1,-3,-1,-1,-1,-1,-1,0,0
2475,-2,-2,-1,-2,1,-2,-2,0,0
2480,-2,0,-1,-2,-1,1,-1,-1,0
2485,-2,-1,-1,-2,0,-2,-3,-1,0
2490,-2,0,0,0,1,0,-1,-1,0
2495,1,0,0,-1,-1,-1,-1,-1,0
2500,2,-2,-2,-2,-1,0,-1,-2,0
2505,0,-3,0,0,0,1,0,-1,0
2510,-2,0,-1,-3,-1,-1,-3,-1,0
2515,-3,-1,-1,0,-1,0,0,-1,0
2520,-2,-2,-2,-1,0,0,-1,0,0
2525,-2,-1,-2,-2,-1,-2,-1,-1,0
2530,-1,-3,0,-1,0,-1,0,0,0
2535,0,-2,0,-1,-2,-1,-2,-2,0
2540,0,-1,-2,0,-1,-1,-1,-1,0
2545,-1,-1,-1,-1,-2,-2,-3,-2,0
2550,-1,-2,-1,-1,-2,-2,-1,-1,0
2555,0,0,0,-1,0,0,-2,-1,0
2560,0,-3,0,-1,-1,0,-2,0,0
2565,-2,-2,-3,-1,0,0,-2,-1,0
2570,0,-1,-2,0,-2,0,-1,-2,0
2575,-2,-1,-3,1,-2,-1,-1,0,0
2580,-1,0,-1,-1,-1,-1,0,-1,0
2585,0,-2,0,-1,0,0,0,-1,0
2590,-1,-1,-1,-2,-2,-2,-1,-1,0
2595,-1,-1,-1,-2,-1,-3,-2,-2,0
2600,-1,-1,-2,-1,-2,-1,0,0,0
2605,0,-1,-2,-2,-1,-2,0,0,0
2610,1,0,-1,-2,-1,0,-2,-1,0
2615,-1,-2,-1,-3,-1,-1,-2,-2,0
2620,-2,1,1,-1,-2,-2,0,-1,0
2625,-1,-1,0,-2,-1,0,-2,0,0
2630,-3,-1,0,0,0,-2,-1,-2,0
2635,-2,-2,-2,-1,0,-2,-1,-1,0
2640,-1,-2,-2,0,-1,-1,-2,-1,0
