Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
43305,0,2,0,-2,-2,1,5,-1,0
43310,0,1,-3,-10,-8,-4,0,0,0
43315,0,-1,1,11,12,10,1,0,0
43320,-2,0,0,0,1,-5,-2,-1,0
43325,1,-2,-1,-2,1,-3,-1,-3,0
43330,0,0,1,1,2,0,-1,-1,0
43335,-1,0,4,-2,-4,-4,-3,-2,0
43340,0,-4,-7,-6,-4,3,2,-2,0
43345,-12,-9,-3,-14,-16,-12,-6,-8,0
43350,-2,-3,0,-1,6,13,7,2,0
43355,0,2,-2,-4,-2,-6,0,-2,0
43360,2,3,2,8,3,-2,0,4,0
43365,3,3,0,1,0,0,0,-1,0
43370,-2,-1,-1,1,-2,-2,-3,-2,0
43375,-2,0,0,-2,-1,2,1,-1,0
43380,-2,-1,0,-1,-1,-2,-2,-2,0
43385,0,-3,-1,0,-1,2,1,-1,0
43390,-2,-2,-1,0,0,-5,-1,-3,0
43395,0,1,-2,-2,-2,1,-3,0,0
43400,-2,0,2,-1,-6,-7,-6,-4,0
43405,0,-1,-4,-6,-2,1,2,2,0
43410,-2,-1,-1,-5,-1,2,0,-1,0
43415,-1,-3,-2,0,-5,-2,5,-7,0
43420,-2,0,1,6,15,10,8,-1,0
43425,2,2,2,3,1,-5,-3,0,0
43430,0,-3,-2,-1,-1,-5,-6,-2,0
43435,-1,-1,-7,-9,-6,0,2,-3,0
43440,-2,-2,-1,-3,-5,-5,-1,-1,0
43445,-2,1,0,4,5,0,2,0,0
43450,-1,-1,-3,-5,-6,-2,3,-2,0
43455,-1,0,-1,1,3,-2,-5,1,0
43460,0,-2,1,2,2,1,-2,0,0
43465,1,1,-1,0,2,11,5,0,0
43470,-5,-8,-6,-7,-7,-4,-7,-4,0
43475,-4,-2,-1,-4,1,-2,-3,-1,0
43480,-2,1,2,0,1,-2,-1,0,0
43485,-2,-1,-3,-4,-6,-1,-1,-4,0
43490,0,3,2,5,4,3,0,-1,0
43495,1,0,0,2,2,6,2,3,0
43500,-2,-1,-2,-4,-1,-8,-8,-3,0
43505,2,1,2,6,5,2,0,1,0
43510,-3,-3,-2,3,-2,-10,-6,-3,0
43515,-2,-1,-2,-8,-9,-2,5,1,0
43520,-3,-2,-3,0,-3,-5,-5,-2,0
43525,0,1,-1,-2,-4,-5,-4,2,0
43530,0,-1,-2,0,1,-1,-4,-2,0
43535,-1,-1,-3,-3,-4,-2,-2,-2,0
43540,1,-2,-2,-3,-5,-4,3,0,0
43545,-1,-2,-2,-4,-2,-5,-4,-2,0
43550,0,1,0,1,2,1,2,1,0
43555,1,-1,-1,1,1,-3,-2,1,0
43560,-2,-3,-3,-2,-1,3,2,-1,0
43565,-2,-2,-2,-2,-1,-1,-3,-1,0
43570,0,0,3,2,3,0,1,-1,0
43575,-1,-3,0,0,1,0,-2,-2,0
43580,-1,-1,-2,-2,1,3,1,-1,0
43585,-1,-2,0,0,-3,-2,-1,0,0
43590,1,2,1,2,0,1,6,0,0
43595,-1,-5,-7,-4,-2,-4,-4,-2,0
43600,-4,-2,1,-2,-6,5,2,-3,0
43605,0,-3,-2,-2,-6,-4,-3,-1,0
43610,0,1,0,6,7,-1,4,3,0
43615,-4,-2,0,-2,-3,-4,1,-1,0
43620,0,-4,-6,-10,-6,-1,3,-3,0
43625,0,0,3,5,5,3,2,1,0
43630,0,-1,-1,-1,-3,0,-4,0,0
43635,1,-2,1,1,-3,-2,-5,0,0
43640,0,0,-2,-1,-3,-2,-5,-2,0
43645,-6,-8,-5,-10,-8,-4,-5,-5,0
43650,-1,2,-2,-3,4,13,-3,1,0
43655,0,1,2,3,1,-2,-4,3,0
43660,1,1,-1,-2,-5,-2,-2,2,0
43665,1,0,2,6,4,5,1,1,0
43670,1,-2,-2,-1,0,-4,2,-2,0
43675,-4,-2,0,0,3,1,2,-4,0
43680,-3,-3,-1,0,-3,-5,-3,-2,0
43685,0,-1,-5,-7,-1,2,7,3,0
43690,0,-4,1,7,6,2,4,0,0
43695,-1,1,-2,-1,1,1,-4,-2,0
43700,-2,-2,-2,2,-1,-4,-8,-1,0
43705,-5,-3,-5,-6,-5,-5,-4,-4,0
43710,-3,-1,-2,-5,-8,-4,1,-7,0
43715,0,-4,1,3,4,-1,-13,10,0
43720,-3,-1,-1,-3,-2,3,0,-1,0
43725,-1,0,-2,2,1,1,-5,-3,0
43730,-2,0,-1,-3,-6,-4,-3,1,0
43735,-2,0,-1,0,-2,-4,1,-5,0
43740,-2,-2,-2,-2,-1,-3,1,3,0
43745,0,1,1,-2,-1,-6,1,-1,0
43750,-2,-1,2,1,3,3,7,1,0
43755,-1,-1,-3,-2,-3,1,3,-2,0
43760,1,3,2,3,8,12,4,1,0
43765,0,0,-1,3,6,0,-2,-7,0
43770,-1,-2,-1,-4,-8,-4,-9,-1,0
43775,-1,-1,0,-3,-4,-8,-6,-3,0
43780,0,1,-1,-1,2,12,9,-1,0
43785,-2,-1,0,-2,-3,-5,-3,0,0
43790,-1,-2,-2,-6,-7,-7,-6,-4,0
43795,-1,-2,-1,-1,1,1,0,-1,0
43800,-3,-3,-1,4,-3,-9,-1,-5,0
43805,0,-1,-1,-5,-5,-1,6,-3,0
43810,-1,-1,-4,-1,2,4,13,3,0
43815,-2,-1,-4,-11,-9,-6,-10,3,0
43820,0,1,0,5,8,4,3,0,0
43825,0,-1,-1,4,0,0,3,0,0
43830,-2,-2,-3,-6,-7,-11,-11,-4,0
43835,0,-2,-1,1,3,6,3,-5,0
43840,1,-4,-1,-4,-2,0,-5,-1,0
43845,-1,-3,-3,-2,-5,-4,-9,1,0
43850,0,1,1,-2,2,13,6,1,0
43855,-3,-1,1,-3,-5,-5,3,-3,0
43860,-3,-3,-4,-3,-7,-13,-3,-1,0
43865,-1,1,-1,-2,1,1,9,-2,0
43870,-2,-4,-2,0,0,-2,4,-1,0
43875,0,1,1,3,6,6,8,-3,0
43880,0,-2,1,0,-5,-3,-8,-3,0
43885,-2,-2,-2,-7,-4,8,7,1,0
43890,-2,-1,1,3,2,-7,-10,1,0
43895,-2,0,-2,4,6,1,-3,-1,0
43900,0,0,-1,-3,-3,-7,-9,-1,0
43905,-2,0,-2,-7,-8,-4,-10,-1,0
43910,-1,-1,-1,9,12,4,-5,0,0
43915,0,-2,-2,-1,-2,2,5,0,0
43920,-2,0,1,-3,-6,-8,2,-1,0
43925,0,-1,-1,1,2,-1,2,1,0
43930,-1,-1,0,-5,-7,-6,-1,-3,0
43935,0,-2,-3,-2,-1,5,3,-3,0
43940,0,-1,-2,0,-2,-2,-2,3,0
43945,0,0,0,3,5,6,1,1,0
43950,-3,0,-2,-3,-2,-2,-5,-1,0
43955,-1,-1,-1,-3,-4,-7,-2,-3,0
43960,-1,-2,-1,-3,-3,5,9,0,0
43965,-3,-1,1,3,3,0,-1,-3,0
43970,1,0,-1,-3,1,2,-7,1,0
43975,0,-1,-2,1,-2,-3,-7,-2,0
43980,-1,-2,-1,-2,2,2,-12,-1,0
43985,0,-1,1,5,6,-3,-11,1,0
43990,-1,-1,-2,-4,-8,-6,-2,-4,0
43995,0,-1,1,-6,-7,-4,8,2,0
44000,-3,0,-1,5,9,6,14,-3,0
44005,-5,-2,-3,-1,-4,-5,-2,-3,0
44010,-3,-1,-2,-6,-6,-6,-3,-1,0
44015,1,1,2,2,3,13,3,1,0
44020,-1,-2,-1,-1,-4,-8,-5,1,0
44025,0,-2,0,-3,-1,-3,-2,-1,0
44030,-3,-1,0,1,-3,-6,3,-3,0
44035,-1,-2,-2,-2,4,9,1,2,0
44040,-1,-1,-2,0,0,2,-2,0,0
44045,1,0,-1,-1,-1,1,-4,-2,0
44050,-2,-2,-2,-4,-6,-8,-7,-2,0
44055,-1,0,-1,0,-3,-4,-5,-3,0
44060,-1,-1,-1,0,0,2,0,-1,0
44065,0,0,-4,-6,-1,-7,-6,-2,0
44070,2,1,0,6,2,13,16,0,0
44075,-1,-2,-3,0,1,-6,1,-2,0
44080,-1,-3,-1,-3,-4,0,-3,-3,0
44085,-2,-3,0,0,-4,-5,-3,-1,0
44090,0,-2,-1,-6,-7,1,-3,0,0
44095,1,0,1,8,10,12,10,0,0
44100,-3,1,-2,-2,2,-3,-7,-2,0
44105,-2,0,1,3,1,-2,0,-1,0
44110,0,0,-1,-6,-4,-4,1,2,0
44115,0,2,2,2,0,0,-1,-7,0
44120,1,-1,1,-4,-2,1,8,0,0
44125,-1,1,0,-1,1,3,-4,-1,0
44130,-1,-8,-8,-7,-1,-4,-7,-1,0
44135,-5,-3,-4,-7,-6,-6,1,-3,0
44140,0,0,-1,-1,-1,2,7,1,0
44145,0,0,0,4,0,0,0,2,0
44150,1,0,1,1,0,-2,2,-3,0
44155,-2,-1,0,-1,-2,-7,-7,-1,0
44160,-2,-4,-1,-3,-3,-5,-8,-3,0
44165,1,-1,-2,-4,-2,9,8,0,0
44170,-2,1,-1,2,0,-5,-9,-2,0
44175,-2,0,-3,-2,-1,-5,-2,-1,0
44180,-1,1,0,-2,-1,-4,-4,0,0
44185,-2,-1,-2,-5,-4,0,2,-4,0
44190,-2,0,1,1,1,-2,-3,0,0
44195,0,-2,-1,0,0,1,6,-1,0
44200,1,-1,-3,-4,-5,-4,0,5,0
44205,-2,-3,-4,-3,-6,-6,-8,-6,0
44210,1,-1,-1,-4,3,10,-10,6,0
44215,0,-3,0,2,6,-4,-4,0,0
44220,-2,-1,-2,-2,-1,-1,0,-4,1001
44225,-3,0,0,1,0,0,1,1,0
44230,0,-1,-1,0,1,2,3,-3,0
44235,-3,0,0,-5,-6,-4,-7,1,0
44240,0,-1,-2,2,1,3,2,-1,0
44245,-1,-2,0,0,1,-3,0,-1,0
44250,-1,0,0,0,-3,0,9,-5,0
44255,-1,-2,0,-1,-2,-2,0,-2,0
44260,0,1,0,1,3,11,10,-1,0
44265,0,-1,0,-3,-4,-5,-2,1,0
44270,-3,-3,1,3,7,-1,2,-1,0
44275,0,-3,-1,-6,-5,3,-7,-7,0
44280,1,-1,-3,-3,-5,-4,0,-2,0
44285,-1,-2,-1,0,1,-1,-2,0,0
44290,-2,1,0,-2,2,4,-3,0,0
44295,-1,0,-1,0,-4,-5,5,-3,0
44300,-1,-1,0,-3,-2,-2,-6,-2,0
44305,-1,0,-2,-2,-2,2,6,-4,0
44310,-1,0,-1,3,3,-4,6,-1,0
44315,-2,-1,-3,-2,-1,-3,-4,1,0
44320,-3,-2,-1,3,-2,-1,2,-2,0
44325,-1,-2,-2,-4,-4,-4,-3,-1,0
44330,-2,-2,-2,-1,-2,-1,-4,-1,0
44335,-1,0,0,1,-1,-1,-1,1,0
44340,-1,-2,-4,-3,1,4,2,1,0
44345,0,0,0,0,-1,0,-1,-2,0
44350,0,-1,-1,-1,-3,-2,0,-2,0
44355,-1,1,0,-5,1,4,-9,4,0
44360,0,-1,1,7,3,-4,0,-4,0
44365,0,-2,-1,-1,0,2,-1,1,0
44370,0,0,-3,-3,2,0,-3,-1,0
44375,0,-4,-3,-1,-8,-8,1,-1,0
44380,-1,-1,-2,-8,-7,-1,-7,-1,0
44385,-1,0,-2,7,11,5,-1,-1,0
44390,0,0,1,1,-1,3,9,-1,0
44395,-1,-1,-2,0,0,-2,-6,-2,0
44400,-1,0,-1,-3,-1,1,1,-3,0
44405,-1,-1,-3,-8,-9,-5,-4,-1,0
44410,-3,-2,1,2,3,-3,-9,-8,0
44415,-2,-3,-3,-3,-2,1,2,0,0
44420,0,-2,-2,-3,-3,-2,1,0,0
44425,-2,0,-2,-3,-5,-5,-3,-1,0
44430,0,1,-1,-1,1,3,-1,1,0
44435,-1,-1,-1,-1,-3,-2,0,-1,0
44440,-1,0,-1,-1,0,-3,-6,0,0
44445,0,-1,0,-1,0,0,-1,1,0
44450,0,-1,1,-1,-3,1,0,1,0
44455,0,1,0,-1,1,1,-3,-1,0
44460,-2,-2,-2,-6,-4,0,2,-1,0
44465,0,-3,0,7,4,4,3,-2,0
44470,-2,-2,-4,-2,-5,-5,-1,-1,0
44475,-1,-1,0,-3,-3,-1,3,-2,0
44480,-2,-1,0,2,3,-2,1,1,0
44485,-2,0,-2,-6,-3,1,4,-1,0
44490,0,-4,-2,-1,-5,-7,-4,-3,0
44495,-1,-1,-1,2,8,4,-1,0,0
44500,-1,-1,-1,0,-2,-1,-3,-1,0
44505,-1,-3,-3,-8,-10,-5,-5,-3,0
44510,-2,-1,-1,7,5,2,8,1,0
44515,-2,-1,-2,0,0,-1,0,-1,0
44520,-1,0,-2,-1,-3,-5,-4,0,0
44525,-3,-1,0,1,4,2,-1,-1,0
44530,-1,0,-1,-5,-5,-2,-4,-1,0
44535,-2,-2,0,1,-4,0,-6,-1,0
44540,-2,-1,-1,2,-1,-1,0,-3,0
44545,-1,0,-2,-2,-2,-5,1,1,0
44550,-1,0,-1,-5,-1,4,0,-1,0
44555,0,0,0,4,0,-2,0,-1,0
44560,-2,-1,0,-3,-4,-2,-3,-1,0
44565,-2,0,0,0,-1,-1,-4,-2,0
44570,1,-1,-4,-2,-1,-4,-5,-1,0
44575,-1,0,-2,-4,-4,-2,1,-2,0
44580,0,0,-2,0,2,2,3,0,0
44585,-1,-1,-1,4,2,-1,-1,0,0
44590,-3,-3,0,-3,-6,-6,-3,-2,0
44595,0,1,0,1,3,2,-1,1,0
44600,-1,0,0,0,1,-4,-1,-1,0
44605,-2,0,0,0,1,-1,-1,-1,0
44610,1,-1,-1,-1,-2,-1,-1,-1,0
44615,-1,-2,-2,-4,-4,-3,-3,0,0
44620,0,-3,-1,0,-3,2,5,0,0
44625,0,0,1,-1,2,0,-1,-1,0
44630,-2,-1,-2,-2,-3,2,-2,-2,0
44635,0,-1,-1,-1,2,-2,-2,0,0
44640,-1,0,2,-2,-3,-4,-7,-2,0
44645,1,-3,0,2,-3,2,0,-2,0
44650,-2,-3,-3,-5,4,2,0,0,0
44655,-1,-1,0,-5,-2,6,2,-2,0
44660,-1,0,-1,0,-2,-1,-1,0,0
44665,-1,0,0,1,1,-3,2,-3,0
44670,0,2,2,2,0,1,-1,1,0
44675,-1,-1,0,-1,-1,-2,1,1,0
44680,-1,0,-2,-3,2,0,0,-1,0
44685,-1,-1,1,-2,-3,0,-4,-1,0
44690,-1,-1,-1,0,-1,0,1,-2,0
44695,-1,-1,-3,-1,-4,-7,-3,-2,0
44700,-2,-1,-2,1,-1,-1,-1,-1,0
44705,0,-1,1,-1,1,1,-3,-1,0
44710,1,3,3,4,2,0,2,-1,0
44715,0,2,4,7,4,1,2,0,0
44720,-6,-16,-15,-17,-11,-8,-6,-6,0
44725,-2,1,-8,-5,-2,3,3,1,0
44730,-3,1,-1,-3,-3,-2,-1,2,0
44735,1,3,3,3,-1,-1,-1,-2,0
44740,2,4,7,8,4,-1,-3,0,0
44745,-2,-4,0,-1,-2,0,0,-2,0
44750,-1,-1,-1,-3,-2,0,0,-2,0
44755,-1,-1,-3,-1,-2,-5,-4,-2,0
44760,-1,0,0,-2,0,4,0,0,0
44765,0,-2,-2,-4,-2,-3,-4,-3,0
44770,-1,0,-1,0,1,-4,-3,0,0
44775,-2,-3,-3,-4,-5,-1,0,-2,0
44780,-2,-1,1,0,-1,-1,-1,-3,0
44785,-1,-1,0,-1,0,-1,-3,2,0
44790,0,-1,-1,1,1,-1,-4,-1,0
44795,-2,-2,-2,-3,-1,0,-1,-2,0
44800,0,-1,-1,-1,0,0,-1,0,0
44805,0,-1,-2,1,0,-1,-3,-1,0
44810,-2,-3,-3,-5,-3,-6,-4,-3,0
44815,0,-2,-1,-3,-1,-1,0,1,0
44820,-2,2,0,-2,-6,-2,-7,-3,0
44825,0,-1,5,-2,-3,0,0,0,0
44830,-3,-4,-4,11,17,3,1,-2,0
44835,-1,-1,-1,1,-3,-3,-1,-2,0
44840,1,6,3,5,3,-4,-4,-1,0
44845,-2,-7,-10,-6,-5,-7,0,-3,0
44850,-3,-3,-1,-13,-11,-3,-1,-4,0
44855,-1,-1,-5,-2,-6,4,6,0,0
44860,1,1,3,4,18,5,3,0,0
44865,0,3,1,1,-6,-7,-4,0,0
44870,1,-1,1,3,3,1,1,0,0
44875,-3,-6,-7,-5,0,-1,-2,-1,0
44880,0,0,2,0,-3,-1,-1,0,0
44885,1,2,3,0,1,-1,-1,1,0
44890,-1,-4,-5,-4,-5,-2,0,-1,0
44895,-2,-1,2,-1,-1,-2,-4,-1,0
44900,-1,-2,-2,-1,-5,-2,-2,-1,0
44905,-3,-1,0,2,2,0,-3,-1,0
44910,-1,-1,-1,-2,-4,-3,-1,0,0
44915,0,-2,-3,3,8,-1,-1,-1,0
44920,0,-4,-4,-2,1,2,2,0,0
44925,-2,-1,-1,1,-1,-2,-3,-3,0
44930,-2,1,0,-2,0,1,-1,1,0
44935,0,2,5,0,-6,1,-2,0,0
44940,0,-2,-4,-2,-5,-6,1,-3,0
44945,-3,-5,-8,-10,-2,-4,-4,-2,0
44950,-2,0,-1,-1,-4,1,2,1,0
44955,-2,0,-2,-4,-1,-4,-3,-2,0
44960,-1,-1,-2,0,-3,-4,-5,-1,0
44965,-1,0,0,1,2,2,1,-4,0
44970,1,-1,0,-1,-2,-2,0,0,0
44975,-6,-1,1,0,-2,-4,0,-6,0
44980,3,1,1,-2,-3,2,2,1,0
44985,-1,-3,-2,0,-1,-1,-3,0,0
44990,3,2,1,-2,3,-2,-2,-3,0
44995,-4,-1,0,2,-4,-1,4,-1,0
45000,-4,-4,-2,-2,-2,-2,-2,-3,0
45005,-1,-2,-1,-2,3,4,1,-2,0
45010,0,0,1,-1,-7,2,0,1,0
45015,-1,2,2,-5,-12,-7,-5,-1,0
45020,3,3,4,23,33,8,5,0,0
45025,-2,-7,-13,-9,-4,3,5,2,0
45030,-6,-4,-4,-7,-6,-4,-4,-5,0
45035,3,0,2,3,1,-1,-2,2,0
45040,-5,-6,-4,-15,-16,-3,3,-3,0
45045,4,5,6,7,7,3,1,2,0
45050,-3,-5,-11,-11,-5,-5,-4,-2,0
45055,-2,0,-1,-3,-6,-1,-1,0,0
45060,1,2,3,0,-7,2,-2,-2,0
45065,-2,-1,2,2,5,3,4,1,0
45070,-2,0,3,1,11,10,0,-2,0
45075,1,0,-1,8,10,5,2,1,0
45080,-1,-2,-4,-4,-3,-8,-6,0,0
45085,-4,-2,-1,-4,-9,-6,-2,-3,0
45090,1,1,1,2,-3,-2,-4,-3,0
45095,-1,-3,-5,-5,0,1,1,-1,0
45100,-2,-2,-3,-5,-5,0,-1,-2,0
45105,-2,1,2,0,-1,-4,-1,-1,0
45110,0,0,1,0,0,-1,-1,1,0
45115,-1,-4,-3,-4,0,-1,-1,-2,0
45120,-1,-1,-2,-4,-6,-4,-1,0,0
45125,1,1,3,2,-1,2,1,-1,0
45130,-1,1,0,6,-3,0,2,1,0
45135,1,-3,-5,-5,6,2,3,1,0
45140,-2,-2,-2,-5,-4,-3,-4,0,0
45145,-4,1,-2,-3,-9,-8,-5,-4,0
45150,1,0,3,-1,6,8,4,-1,0
45155,-2,-3,-1,-2,-5,-4,-8,-2,0
45160,-1,2,0,-1,-2,1,0,-2,0
45165,-1,-2,0,-1,1,-3,1,0,0
45170,-2,-3,-4,-2,-5,0,4,-3,0
45175,0,1,1,-2,-4,-6,-8,0,0
45180,-1,-1,-4,-6,1,3,-2,0,0
45185,1,3,4,7,7,3,-3,1,0
45190,0,-2,-2,-2,3,-4,-1,0,0
45195,0,-2,1,4,6,0,6,-3,0
45200,-1,0,-2,-3,-5,-2,-1,-1,0
45205,-1,-2,-5,-4,-4,-7,-5,0,0
45210,-3,-3,-4,-5,-5,-3,-1,-1,0
45215,-1,-3,-3,-5,-4,-2,-2,-3,0
45220,-2,1,4,5,4,1,2,0,0
45225,-1,0,2,1,1,3,6,-2,0
45230,0,-2,0,-1,-3,-5,-5,-1,0
45235,-1,0,-2,-2,-1,3,-2,-2,0
45240,-1,-2,-1,-1,-2,-5,-2,0,0
45245,-1,-2,-5,-5,1,6,2,-2,0
45250,-3,0,0,-1,-4,-11,-6,1,0
45255,-1,2,1,0,-4,0,-1,-1,0
45260,-2,-4,-3,4,3,0,-1,0,0
45265,-2,-1,0,-6,-6,-1,-1,-1,0
45270,-2,0,3,5,3,0,2,-4,0
45275,-1,-3,-2,-2,-2,1,-2,1,0
45280,-4,-4,-7,-9,-5,-1,2,-2,0
45285,1,1,1,2,1,-2,-5,-1,0
45290,-1,1,-3,-2,-7,-1,-3,1,0
45295,0,1,0,3,16,2,0,-2,0
45300,-2,-5,-1,-4,-3,1,-4,-2,1000
45305,-2,-3,-1,-2,-5,-3,-3,-1,0
45310,-1,2,4,6,5,4,0,2,0
45315,-2,-1,0,-2,-6,-4,-1,-1,0
45320,-1,-1,-3,-5,-10,-6,-3,-2,0
45325,-1,-2,-2,8,16,4,6,-1,0
45330,-1,-2,0,2,-3,-6,-7,-4,0
45335,-1,-2,-4,-3,-5,6,9,0,0
45340,-2,-3,-1,-4,-5,-6,-2,-1,0
45345,0,-1,-2,-7,-10,-10,-8,-2,0
45350,-2,-2,-1,2,9,4,3,0,0
45355,-2,-2,-2,-3,-6,-5,-4,0,0
45360,-1,0,1,1,2,0,0,-1,0
45365,1,-2,-2,-3,-3,3,0,1,0
45370,-1,-1,1,-4,-9,-8,-3,-2,0
45375,-1,-2,2,2,5,10,3,0,0
45380,0,0,-1,-4,-2,-6,-3,0,0
45385,-2,-4,-7,1,0,1,-1,1,0
45390,1,1,-2,-2,1,3,0,-1,0
45395,-1,1,0,0,-6,-2,0,1,0
45400,-1,-3,-2,-4,-3,-1,-2,-2,0
45405,-2,0,1,-1,-2,0,0,-4,0
45410,-1,-1,-7,-8,-7,-4,-4,-2,0
45415,0,1,3,7,5,8,8,0,0
45420,1,1,2,2,6,4,-2,0,0
45425,-3,-1,-2,-13,-23,-19,-7,-6,0
45430,2,-1,-1,13,25,10,4,4,0
45435,-1,-1,-3,-5,-4,-4,1,-1,0
45440,-1,0,-1,3,-1,-3,-2,-1,0
45445,-1,-1,1,0,-4,-1,-6,0,0
45450,-2,-2,-2,-5,-10,-6,-3,-3,0
45455,-3,-2,-3,-4,-2,-5,-4,-2,0
45460,-1,-2,-1,1,1,0,1,-1,0
45465,0,0,2,1,2,1,0,3,0
45470,-2,-2,-3,-6,-8,-2,0,0,0
45475,0,-1,-2,10,13,-1,-3,-2,0
45480,1,2,2,-2,-5,-1,1,0,0
45485,-3,-6,-8,-6,-3,-3,-1,-2,0
45490,-1,2,4,0,-3,1,-2,0,0
45495,-1,-5,-9,-10,-9,-6,-5,-4,0
45500,-3,-2,-5,-3,1,-1,0,-2,0
45505,1,2,2,6,6,2,3,-1,0
45510,-1,-3,1,2,3,-4,-1,-2,0
45515,-3,-1,2,-2,-4,0,-3,0,0
45520,-1,-2,2,5,4,-2,-2,-3,0
45525,-2,0,-2,-4,-1,1,-4,1,0
45530,-1,1,-2,-6,-10,-3,0,-3,0
45535,0,1,-1,-5,-10,-9,-8,-2,0
45540,-2,-2,-1,11,10,3,3,0,0
45545,-1,0,2,2,2,0,-3,2,0
45550,-2,-5,-5,-6,0,-1,-1,-1,0
45555,-4,-2,1,-6,-7,-8,-4,-2,0
45560,0,-1,-4,-10,-7,3,1,0,0
45565,2,2,3,6,5,-4,-4,0,0
45570,0,1,-2,0,0,-3,-1,-1,0
45575,0,-2,-1,-3,-4,-5,-2,0,0
45580,-1,0,0,0,-1,-2,-2,-2,0
45585,-1,0,1,2,0,0,1,-2,0
45590,1,-3,-4,-7,-3,2,0,0,0
45595,-2,-3,-1,-1,-1,-2,-1,0,0
45600,-1,1,5,10,5,0,-3,-3,0
45605,0,-2,-4,-10,-8,-1,2,-3,0
45610,-1,1,0,5,6,3,1,-1,0
45615,-1,0,-2,-16,-17,-11,-4,-2,0
45620,1,-2,-1,19,24,6,3,3,0
45625,0,-1,3,1,-3,-1,5,-1,0
45630,-2,-3,-2,-7,-6,-3,-4,-3,0
45635,-3,-3,-4,-3,0,2,-3,-2,0
45640,0,0,-2,-12,-11,5,3,0,0
45645,0,2,0,5,5,-6,-9,-2,0
45650,0,1,0,2,2,5,1,0,0
45655,1,3,0,5,6,4,1,1,0
45660,1,-2,-3,-7,-11,-3,-2,0,0
45665,-1,-4,-3,2,5,4,-1,0,0
45670,0,-2,0,-3,-2,-2,-4,-1,0
45675,0,0,-3,1,1,-1,0,0,0
45680,-2,-1,1,-2,-2,2,0,-2,0
45685,-1,-3,-2,-3,-2,-3,0,-1,0
45690,0,-3,-3,-8,-8,-8,-4,-2,0
45695,-1,-3,-1,11,13,5,6,-1,0
45700,-2,0,0,-2,-5,-5,-2,0,0
45705,-2,0,-1,-2,-1,0,-1,-2,0
45710,0,0,1,-5,-8,0,2,0,0
45715,0,-1,3,9,13,4,1,-1,0
45720,-1,1,2,-2,-5,-5,-2,1,0
45725,0,-4,0,0,-2,-1,-2,-2,0
45730,-2,-2,-2,-1,-2,-5,0,-2,0
45735,-2,-3,-8,-10,-9,-1,-3,-1,0
45740,1,0,0,3,5,1,-4,-2,0
45745,-2,-1,1,3,1,0,-1,-3,0
45750,-3,-3,-5,-6,-1,-4,-1,-2,0
45755,0,-2,0,2,2,1,4,-1,0
45760,-5,0,-2,-3,-3,-5,-2,-2,0
45765,-1,-1,0,1,-10,-5,-6,-2,0
45770,-3,-3,-3,0,6,3,2,-1,0
45775,-3,0,1,-2,-1,-2,-1,-2,0
45780,0,-3,-3,-5,-2,-4,-3,0,0
45785,-1,1,-1,-3,3,6,5,1,0
45790,0,0,1,7,4,0,-1,0,0
45795,-4,-3,2,-5,-9,-4,-6,-5,0
45800,1,0,2,6,5,-1,0,-2,0
45805,0,-1,-3,-5,0,-1,0,0,0
45810,-1,-4,-5,-3,-5,-3,-2,-2,0
45815,-1,-1,1,-3,-2,6,4,1,0
45820,1,-1,3,3,1,-1,-3,-2,0
45825,-3,-6,-8,-7,-1,-4,0,-2,0
45830,-3,-2,-8,-10,-12,0,-1,0,0
45835,0,1,1,7,11,-3,-3,0,0
45840,0,-3,1,-3,-1,-3,2,1,0
45845,-1,0,-2,-3,0,2,1,-1,0
45850,2,2,7,4,-1,-8,-4,-2,0
45855,-3,-4,-11,-9,-9,-4,1,-3,0
45860,0,1,0,1,3,-1,-2,0,0
45865,-1,1,2,3,3,-4,-6,-2,0
45870,-4,-3,1,-1,-4,-2,-2,-3,0
45875,0,-2,-4,-7,-8,-1,-3,0,0
45880,-2,-2,-6,-6,-4,-4,-2,-3,0
45885,-1,-1,-1,1,2,-1,0,0,0
45890,1,3,3,6,5,1,-2,2,0
45895,0,-5,0,-1,-4,-5,-3,-2,0
45900,-1,-2,-7,-8,-2,2,2,0,0
45905,-2,-2,-4,-3,-4,-3,-4,-1,0
45910,0,1,1,4,13,7,3,-1,0
45915,-1,0,3,-5,-9,-6,-3,-1,0
45920,1,2,1,6,13,7,2,2,0
45925,-2,-5,-7,-12,-13,-1,0,-4,0
45930,-3,-1,-5,3,6,-3,-1,-3,0
45935,1,1,4,4,2,-5,-4,0,0
45940,0,2,1,-1,-10,-3,-3,0,0
45945,2,1,3,-2,0,0,0,0,0
45950,-2,-2,-1,-2,-3,-3,-3,-2,0
45955,-1,-1,-2,-1,2,7,8,3,0
45960,-4,-5,-5,-8,-5,-2,-1,-1,0
45965,-3,0,0,1,1,0,-4,-1,0
45970,1,3,3,-1,-4,0,-1,0,0
45975,0,2,0,5,5,2,3,1,0
45980,-4,-12,-10,-11,-13,-4,-1,-5,0
45985,-1,-3,-1,4,8,6,5,0,0
45990,-1,1,-3,-1,0,-1,0,-1,0
45995,0,4,3,5,0,-3,-9,-2,0
46000,1,1,5,-4,-8,-5,0,2,0
46005,0,-1,-2,-4,2,3,3,0,0
