Timestamp, Rotation x, Rotation y, Rotation z, Marker
3280,12.4375,64.125,-32.75,0
3300,13.6875,77.6875,-36.0625,0
3320,20.5,93.0625,-37.875,0
3340,26,108.312,-39.0625,0
3360,32.4375,118.125,-33.75,0
3380,33.625,123.188,-32.25,0
3400,35.5625,131.75,-29.9375,0
3420,35.3125,135.875,-25.9375,0
3440,38.125,142.062,-24.6875,0
3460,37.25,144.75,-22.1875,0
3480,32.5,145.25,-20.5625,0
3500,27.75,145.062,-10.9375,0
3520,27.3125,141.375,5.1875,0
3540,31.1875,133.688,17.8125,0
3560,33.5,124.062,21.1875,0
3580,30.8125,116.25,24.3125,0
3600,25.75,111.562,30.625,0
3620,25.5,106.938,41.8125,0
3640,30.8125,101.312,51.875,0
3660,35.75,98.6875,54.875,0
3680,37.8125,93.875,55.9375,0
3700,37.0625,96.875,59.875,0
3720,33.3125,98.3125,75.3125,0
3740,28.75,100.5,86.0625,0
3760,27.3125,102.375,86.875,0
3780,28,104.375,87.0625,0
3800,25.875,107.875,94.8125,0
3820,22.3125,111.875,103.188,0
3840,25.125,112.062,106.688,0
3850,25.8125,117.875,101.188,0
3870,23.375,124.812,92,0
3890,16.0625,129.75,96.5,0
3910,1.5,127.25,102.562,0
3930,-7,123.25,88.5625,0
3950,-8.4375,129,72.875,0
3970,-12.5,134.312,67.625,0
3990,-12.625,137.188,73.625,0
4010,-23.8125,127,60.25,0
4030,-23.5625,116.375,33.3125,0
4050,1.0625,103.438,26.0625,0
4070,17.8125,72.625,18.625,0
4090,29.625,22.1875,-6,0
4110,54.8125,-11.375,-19.125,0
4130,77.3125,-18.8125,-21.4375,0
4150,88.8125,-9.3125,-29.5,0
4170,73.625,-12.9375,-39.8125,0
4190,35.3125,-27.1875,-49,0
4210,7.5,-38.3125,-42.3125,0
4210,0.125,-41,-39.8125,0
4230,6.625,-38.5625,-44,0
4260,17.9375,-36.5,-31,0
4280,12.75,-34.6875,-28.4375,0
4300,13.375,-32.4375,-31.75,0
4320,7.875,-27.9375,-26.8125,0
4340,11.1875,-30,-16.8125,0
4360,13.4375,-38.875,-19.4375,0
4380,17.75,-59.25,-30,0
4400,30.125,-80.5625,-27.75,0
4420,34.0625,-98.1875,-15.4375,0
4440,29.9375,-124.125,-9.9375,0
4460,24.0625,-143.312,-24.9375,0
4480,18.4375,-160.188,-27,0
4500,14.1875,-171.188,-17.0625,0
4520,14.6875,-191.25,0.125,0
4540,1.5625,-218.5,17.4375,0
4560,-9.3125,-227.688,29.4375,0
4580,-15.0625,-225.188,43.75,0
4600,-19.8125,-215.688,47,0
4620,-24.5,-201.75,49.5625,0
4640,-30.5625,-186.188,37.8125,0
4660,-28.8125,-162.938,31.5625,0
4680,-26.3125,-134.5,16.1875,0
4700,-29.0625,-109.188,0.5,0
4720,-42.5,-81,-15,0
4740,-48.75,-55,-27.1875,0
4760,-56.875,-45.5,-24.375,0
4780,-57.1875,-46.9375,-29.1875,0
4800,-52.0625,-41.5,-30.75,0
4820,-53.8125,-32.5,-16.0625,0
4840,-52.1875,-28.3125,-1.875,0
4860,-47.1875,-24.3125,4.125,0
4880,-39,-11.8125,7,0
4900,-30.5625,-1.25,17.8125,0
4920,-19.25,8.375,26.125,0
4940,-10.3125,19.0625,23.625,0
4960,-3,30.625,22.875,0
4980,1,42.125,24.6875,0
5000,9.6875,49.375,21.9375,0
