Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
945,5,7,42,24,0,2,34,1,0
950,6,10,-4,-2,-4,-3,-5,2,0
955,1,0,-4,-2,0,1,-3,0,0
960,3,7,9,10,1,1,12,0,0
965,-12,-9,-1,-20,-2,-1,-6,-6,0
970,2,-5,-3,19,4,-2,0,0,0
975,2,2,6,4,3,-4,1,3,0
980,-1,6,-18,-28,-11,8,-15,0,0
985,-1,-5,-3,19,5,1,-1,4,0
990,-8,0,3,-7,-4,1,-3,-7,0
995,-12,-4,-2,-7,-4,-1,2,-4,0
1000,-2,-1,-2,0,0,-5,1,6,0
1005,-1,-4,-8,-1,-1,0,-4,-3,0
1010,1,3,0,-6,-3,-2,5,-2,0
1015,-1,-1,-5,-3,3,-1,-9,3,0
1020,1,1,6,1,2,0,9,0,0
1025,-3,-2,-12,-6,-4,-1,-4,-2,0
1030,-5,-5,0,-6,-8,-10,-2,-3,0
1035,3,5,6,4,-1,0,-4,0,0
1040,0,-3,1,-2,2,2,1,-5,0
1045,1,-1,-4,0,1,-3,5,-1,0
1050,-1,0,5,11,3,-2,22,0,0
1055,0,-2,-1,-5,2,2,-34,2,0
1060,-6,-1,-6,-11,-6,4,24,-1,0
1065,-4,1,-5,-1,-6,-4,-15,1,0
1070,-1,-2,3,4,-2,-7,3,12,0
1075,-4,-4,-5,-4,1,45,34,-7,0
1080,5,5,3,1,4,-62,-52,-15,0
1085,1,-1,2,3,-2,7,11,7,0
1090,-3,-2,-2,-4,0,9,17,0,0
1095,-13,-5,-5,-7,-6,-3,-14,-15,0
1100,25,6,2,2,2,2,-16,27,0
1105,-7,-7,-4,-1,2,28,7,-7,0
1110,-8,1,3,4,-5,-46,-15,-10,0
1115,8,-2,-2,-3,0,14,-64,-3,0
1120,-1,-5,-1,-1,3,12,71,9,0
1125,-4,4,-4,-3,-2,5,13,-3,0
1130,7,-11,2,3,9,27,-34,1,0
1135,11,-3,0,1,-2,-26,30,18,0
1140,-4,21,4,2,0,-1,-15,-6,0
1145,-4,4,-2,-3,1,-5,-17,-10,0
1150,-7,-9,-2,0,-7,-2,19,2,0
1155,-7,7,2,0,1,-17,-23,-5,0
1160,9,3,-5,-5,-2,8,22,-19,0
1165,3,-35,0,3,1,-12,-21,8,0
1170,4,8,11,26,3,-4,-79,-24,0
1175,-8,16,-34,-60,-6,5,59,-2,0
1180,-1,-3,-1,-13,-4,5,7,-1,0
1185,-11,2,-1,2,1,-15,-14,-4,0
1190,6,-14,-2,2,2,19,50,18,0
1195,0,-15,17,39,4,-6,-17,1,0
1200,-11,-4,-53,-17,-7,-4,-24,5,0
1205,1,12,26,-49,-17,-10,15,-5,0
1210,0,-2,-5,1,6,4,-3,0,0
1215,-7,2,-24,-20,-12,-1,74,-7,0
1220,-2,-8,8,17,11,8,-31,28,0
1225,5,-4,-3,23,2,-6,12,-4,0
1230,2,8,2,-1,-1,0,-18,5,0
1235,3,-1,3,-1,3,13,42,3,0
1240,-3,-10,10,7,2,-8,-22,-13,0
1245,6,1,-3,3,0,5,-6,5,0
1250,-2,8,8,1,3,4,37,7,0
1255,5,-11,-16,59,16,-16,-39,11,0
1260,-17,-2,22,26,5,18,2,-15,0
1265,11,16,0,-69,-10,-2,15,-13,0
1270,-2,3,-1,15,3,11,55,-1,0
1275,5,0,-8,4,2,-20,-121,-2,0
1280,-7,-5,17,11,5,8,80,-5,0
1285,7,-15,-13,80,16,6,27,17,0
1290,-8,-3,-33,-95,-15,-7,-4,-15,0
1295,6,16,17,-18,-10,4,9,5,0
1300,0,-13,-31,-51,-7,-6,-13,-7,0
1305,-2,2,14,23,-2,-4,-15,-1,0
1310,4,-7,-21,1,-5,-4,-25,2,0
1315,-5,-4,26,21,8,-2,-1,-4,0
1320,0,2,-10,2,-6,10,6,6,0
1325,-5,1,-5,1,-1,-3,4,-8,0
1330,-2,-4,4,15,3,3,-7,3,0
1335,-5,-1,3,-17,-8,-1,10,-13,0
1340,7,1,12,8,1,1,1,10,0
1345,-12,-9,-1,-3,5,-4,-36,-28,0
1350,8,8,16,16,-2,-2,13,5,0
1355,-8,-3,4,-1,2,-12,-44,-2,0
1360,-15,-18,-9,-2,-3,5,30,-9,0
1365,2,10,-26,-58,-13,-2,6,5,0
1370,2,-1,12,27,6,1,-11,-2,0
1375,2,22,10,-11,-2,-1,16,4,0
1380,0,-3,14,23,-1,-3,2,-1,0
1385,-15,-18,-15,13,7,0,-5,10,0
1390,2,13,11,27,1,0,2,11,0
1395,-2,-6,11,-7,1,5,28,1,0
1400,5,2,-9,-18,-7,-7,-19,-4,0
1405,5,5,17,-7,-2,1,1,3,0
1410,-7,-12,-9,-7,1,-1,-2,0,0
1415,5,-6,12,24,4,1,12,-3,0
1420,4,-2,-17,-4,-2,-4,-12,1,0
1425,5,1,3,6,1,0,-1,3,0
1430,-4,-1,5,14,-1,-1,2,-3,0
1435,-17,-11,-6,-24,-5,-4,-2,-3,0
1440,-6,2,1,1,0,-3,-4,-7,0
1445,-5,3,4,6,0,-1,2,-2,0
1450,0,-5,-1,-3,0,-2,-5,-8,0
1455,11,2,-10,-5,-3,-1,4,7,0
1460,1,1,5,11,2,-1,-6,6,0
1465,-2,7,8,3,0,1,-2,-5,0
