Timestamp, Angle x, Angle y, Angle z, Marker
10530,-0.576653,0.648561,-2.86124,0
10550,-0.576653,0.648561,-2.86124,0
10570,-0.576493,0.648847,-2.86072,0
10590,-0.576185,0.649234,-2.86018,0
10610,-0.576666,0.649429,-2.85997,0
10630,-0.57713,0.649487,-2.8597,0
10650,-0.577296,0.649521,-2.85977,0
10670,-0.577296,0.649521,-2.85977,0
10690,-0.576689,0.649564,-2.8596,0
10710,-0.576066,0.649471,-2.85938,0
10730,-0.575667,0.649269,-2.85935,0
10750,-0.575832,0.649302,-2.85942,0
10770,-0.575667,0.649269,-2.85935,0
10790,-0.575832,0.649302,-2.85942,0
10810,-0.575832,0.649302,-2.85942,0
10830,-0.575832,0.649302,-2.85942,0
10850,-0.575792,0.649262,-2.85938,0
10870,-0.575792,0.649262,-2.85938,0
10890,-0.575792,0.649262,-2.85938,0
10910,-0.575792,0.649262,-2.85938,0
10930,-0.575792,0.649262,-2.85938,0
10950,-0.575809,0.649397,-2.85942,0
10970,-0.575974,0.649431,-2.85949,0
10990,-0.575974,0.649431,-2.85949,0
11010,-0.575974,0.649431,-2.85949,0
11030,-0.575974,0.649431,-2.85949,0
11050,-0.575974,0.649431,-2.85949,0
11070,-0.575974,0.649431,-2.85949,0
11090,-0.57614,0.649464,-2.85955,0
11110,-0.57614,0.649464,-2.85955,0
11130,-0.57614,0.649464,-2.85955,0
11150,-0.57614,0.649464,-2.85955,0
11170,-0.57614,0.649464,-2.85955,0
11190,-0.57614,0.649464,-2.85955,0
11210,-0.5761,0.649424,-2.85951,0
11230,-0.576765,0.649238,-2.85981,0
11250,-0.57693,0.649271,-2.85988,0
11270,-0.57693,0.649271,-2.85988,0
11290,-0.57693,0.649271,-2.85988,0
11310,-0.577721,0.649308,-2.85983,0
11330,-0.579524,0.650008,-2.85861,0
11350,-0.58175,0.650961,-2.85596,0
11370,-0.584125,0.652523,-2.85264,0
11390,-0.582156,0.651811,-2.84636,0
11410,-0.572012,0.647957,-2.84086,0
11430,-0.564295,0.639102,-2.83491,0
11450,-0.561335,0.623671,-2.8268,0
11470,-0.560595,0.600487,-2.82071,0
11480,-0.562876,0.571326,-2.81558,0
11500,-0.565042,0.535164,-2.80951,0
11520,-0.566217,0.493594,-2.80116,0
