Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
1220,-0.614258,-0.422852,0.619141,0
1240,-0.64209,-0.385254,0.631836,0
1260,-0.652344,-0.377441,0.672363,0
1280,-0.657227,-0.39502,0.665039,0
1300,-0.585938,-0.399414,0.659668,0
1320,-0.568848,-0.415039,0.653809,0
1340,-0.582031,-0.407715,0.627441,0
1360,-0.583984,-0.394043,0.599609,0
1380,-0.559082,-0.417969,0.580566,0
1400,-0.57666,-0.434082,0.589355,0
1420,-0.627441,-0.457031,0.600586,0
1440,-0.648438,-0.465332,0.619141,0
1460,-0.63623,-0.462402,0.621094,0
1480,-0.624512,-0.477539,0.626465,0
1500,-0.609863,-0.479492,0.625977,0
1520,-0.570801,-0.444336,0.616211,0
1540,-0.549805,-0.408203,0.638184,0
1560,-0.556152,-0.374023,0.65918,0
1580,-0.591309,-0.38916,0.68457,0
1600,-0.611328,-0.409668,0.679688,0
1620,-0.627441,-0.410645,0.687012,0
1640,-0.614746,-0.386719,0.657715,0
1660,-0.59082,-0.415527,0.63623,0
1680,-0.572266,-0.446289,0.620605,0
1700,-0.578125,-0.445312,0.61377,0
1720,-0.589844,-0.4375,0.619629,0
1740,-0.602051,-0.448242,0.621582,0
1760,-0.602539,-0.453125,0.624512,0
1780,-0.602539,-0.446289,0.630859,0
1800,-0.594727,-0.452637,0.635742,0
1820,-0.583496,-0.438965,0.639648,0
1830,-0.578613,-0.433594,0.643066,0
1850,-0.568359,-0.428223,0.643555,0
1870,-0.583008,-0.435547,0.642578,0
1890,-0.587891,-0.434082,0.638184,0
1910,-0.604004,-0.446289,0.621094,0
1930,-0.598633,-0.473145,0.615234,0
1950,-0.601074,-0.458008,0.627441,0
1980,-0.610352,-0.471191,0.609863,0
2000,-0.602539,-0.470703,0.616699,0
2020,-0.59668,-0.463867,0.60791,0
2040,-0.584473,-0.442383,0.60791,0
2060,-0.591797,-0.438477,0.609375,0
2080,-0.599121,-0.431641,0.609863,0
2100,-0.60498,-0.439453,0.625,0
2120,-0.614258,-0.435547,0.634277,0
2140,-0.619141,-0.44873,0.615234,0
2160,-0.595703,-0.456543,0.597656,0
2180,-0.578613,-0.461426,0.597656,0
2200,-0.581543,-0.45752,0.599121,0
2220,-0.592773,-0.461426,0.608398,0
2240,-0.609375,-0.465332,0.621582,0
2260,-0.626465,-0.463867,0.611816,0
2280,-0.625977,-0.452637,0.607422,0
2300,-0.611816,-0.440918,0.599609,0
2320,-0.602051,-0.448242,0.598145,0
2340,-0.599121,-0.45459,0.601074,0
2360,-0.596191,-0.458496,0.612793,0
2380,-0.60791,-0.45459,0.616699,0
2400,-0.61084,-0.461914,0.617676,0
2420,-0.609863,-0.464355,0.615723,0
2440,-0.60498,-0.466309,0.612793,0
2460,-0.605469,-0.465332,0.61377,0
2480,-0.587402,-0.458984,0.611816,0
2500,-0.577637,-0.456055,0.614258,0
2520,-0.579102,-0.453125,0.618164,0
2540,-0.585938,-0.450195,0.608887,0
2560,-0.597656,-0.451172,0.612793,0
2580,-0.617188,-0.447266,0.617188,0
2600,-0.625,-0.443848,0.617676,0
2620,-0.621094,-0.440918,0.603027,0
2640,-0.604004,-0.438477,0.601074,0
2660,-0.599609,-0.449219,0.603516,0
2680,-0.598145,-0.444824,0.608887,0
2700,-0.592773,-0.45459,0.615723,0
2720,-0.597656,-0.450684,0.618652,0
2730,-0.597168,-0.462891,0.614746,0
2750,-0.594238,-0.460449,0.619141,0
2770,-0.602539,-0.465332,0.62207,0
2790,-0.600098,-0.45459,0.611816,0
2810,-0.601074,-0.446777,0.614258,0
2830,-0.601074,-0.444336,0.615234,0
2850,-0.60498,-0.443848,0.620117,0
2870,-0.603027,-0.444336,0.620605,0
2890,-0.597656,-0.446777,0.616211,0
2910,-0.593262,-0.448242,0.626465,0
2930,-0.60498,-0.437988,0.634766,0
2950,-0.601562,-0.441895,0.619141,0
2970,-0.591309,-0.44043,0.617676,0
2990,-0.595215,-0.445312,0.614258,0
3010,-0.608398,-0.448242,0.615723,0
3030,-0.602539,-0.45752,0.62207,0
3050,-0.60498,-0.453125,0.62207,0
3070,-0.604004,-0.446777,0.62207,0
3090,-0.603027,-0.441406,0.625,0
3110,-0.602539,-0.442871,0.62207,0
3130,-0.598633,-0.440918,0.618164,0
3150,-0.59668,-0.443359,0.618164,0
3170,-0.59668,-0.445312,0.619629,0
3190,-0.603027,-0.452148,0.626465,0
3210,-0.603027,-0.448242,0.626465,0
3230,-0.598145,-0.44873,0.620605,0
3250,-0.597656,-0.445312,0.623047,0
3270,-0.594238,-0.448242,0.626953,0
3290,-0.601074,-0.444336,0.620117,0
3310,-0.600586,-0.440918,0.619629,0
3330,-0.598633,-0.437988,0.618652,0
3350,-0.601562,-0.447266,0.620117,0
3370,-0.600586,-0.454102,0.620605,0
3390,-0.599609,-0.456543,0.622559,0
3410,-0.598633,-0.451172,0.622559,0
3430,-0.601074,-0.44873,0.619141,0
3450,-0.603027,-0.445801,0.616699,0
3470,-0.602051,-0.442871,0.621094,0
3490,-0.604492,-0.445312,0.612793,0
3510,-0.604004,-0.443848,0.617188,0
3530,-0.601562,-0.443848,0.621094,0
3550,-0.600586,-0.444336,0.626465,0
3570,-0.601562,-0.45459,0.620117,0
3590,-0.59375,-0.452637,0.620117,0
3610,-0.599121,-0.459473,0.614258,0
3630,-0.596191,-0.449219,0.614258,0
3650,-0.601562,-0.451172,0.618164,0
3670,-0.598633,-0.453125,0.616699,0
3690,-0.60498,-0.445312,0.605957,0
3710,-0.605469,-0.445801,0.620605,0
3730,-0.605469,-0.443359,0.626953,0
3750,-0.607422,-0.444824,0.625488,0
3770,-0.608887,-0.441895,0.625,0
3790,-0.606445,-0.445312,0.618652,0
3810,-0.590332,-0.45166,0.597168,0
3830,-0.582031,-0.452637,0.602051,0
3850,-0.584473,-0.449707,0.616699,0
3870,-0.595703,-0.461426,0.632324,0
3900,-0.606934,-0.444824,0.64502,0
3920,-0.606445,-0.438477,0.631348,0
3940,-0.605469,-0.451172,0.599609,0
3960,-0.585449,-0.453125,0.606445,0
3980,-0.593262,-0.45752,0.610352,0
4000,-0.608398,-0.44873,0.597656,0
4020,-0.616211,-0.446777,0.612305,0
4040,-0.614258,-0.441895,0.621582,0
4060,-0.625977,-0.450195,0.63623,0
4080,-0.610352,-0.437012,0.652344,0
4100,-0.608887,-0.430664,0.655273,0
4120,-0.608398,-0.432129,0.637207,0
4140,-0.604492,-0.436035,0.609375,0
4160,-0.60498,-0.432617,0.591797,0
4180,-0.615723,-0.443848,0.57666,0
4200,-0.611328,-0.454102,0.570312,0
4220,-0.609863,-0.466309,0.564941,0
4240,-0.606445,-0.46582,0.593262,0
4260,-0.609863,-0.444336,0.611328,0
4280,-0.626953,-0.460449,0.609375,0
4300,-0.632812,-0.462402,0.626465,0
4320,-0.630371,-0.46875,0.616211,0
4340,-0.617188,-0.44873,0.605469,0
4360,-0.588867,-0.443848,0.615234,0
4380,-0.603027,-0.422363,0.624023,0
4400,-0.586914,-0.416504,0.641113,0
4420,-0.56543,-0.42041,0.648438,0
4440,-0.550781,-0.438965,0.646973,0
4460,-0.542969,-0.44043,0.647461,0
4480,-0.512207,-0.443359,0.660645,0
4500,-0.502441,-0.43457,0.683594,0
4520,-0.506836,-0.435547,0.707031,0
4540,-0.527832,-0.432617,0.712891,0
4560,-0.555176,-0.414551,0.699219,0
4580,-0.57959,-0.390137,0.688965,0
4600,-0.594727,-0.378906,0.666016,0
4620,-0.594727,-0.384766,0.653809,0
4640,-0.598633,-0.402832,0.647949,0
4660,-0.602051,-0.405273,0.646484,0
4680,-0.596191,-0.413574,0.642578,0
4700,-0.59082,-0.409668,0.651855,0
4720,-0.591797,-0.394043,0.654297,0
4740,-0.59082,-0.394531,0.649414,0
4760,-0.585449,-0.38623,0.646973,0
4780,-0.586426,-0.402344,0.654297,0
4800,-0.583008,-0.404297,0.657715,0
4820,-0.589355,-0.412598,0.650391,0
4840,-0.585938,-0.422852,0.651855,0
4860,-0.575684,-0.436523,0.646484,0
4880,-0.557617,-0.438965,0.63623,0
4900,-0.555664,-0.448242,0.634277,0
4920,-0.569336,-0.456543,0.633789,0
4940,-0.576172,-0.447266,0.649902,0
4960,-0.583496,-0.437988,0.654297,0
4980,-0.583008,-0.418457,0.658691,0
5000,-0.588379,-0.416504,0.656738,0
5020,-0.586426,-0.411133,0.660156,0
5040,-0.580566,-0.403809,0.655273,0
5060,-0.585938,-0.404297,0.65332,0
5080,-0.59082,-0.402344,0.656738,0
5100,-0.588379,-0.399414,0.648926,0
5120,-0.595215,-0.400391,0.662598,0
5140,-0.591797,-0.392578,0.655273,0
5160,-0.59375,-0.402344,0.662109,0
5180,-0.586914,-0.400391,0.658203,0
5200,-0.583984,-0.413574,0.64502,0
5220,-0.578125,-0.412109,0.647949,0
5240,-0.581543,-0.419922,0.657227,0
5260,-0.584473,-0.416992,0.651855,0
5280,-0.583984,-0.427246,0.649414,0
5300,-0.58252,-0.413574,0.651367,0
5320,-0.590332,-0.416016,0.652832,0
5340,-0.589844,-0.424316,0.659668,0
5360,-0.586426,-0.429199,0.647949,0
5380,-0.586426,-0.426758,0.650879,0
5400,-0.585938,-0.421387,0.646484,0
5420,-0.588867,-0.42041,0.649902,0
5440,-0.586426,-0.415527,0.648926,0
5460,-0.586914,-0.415527,0.648926,0
5480,-0.583984,-0.413086,0.646973,0
5500,-0.588379,-0.416992,0.652832,0
5520,-0.583496,-0.412598,0.650879,0
5540,-0.585449,-0.42334,0.644531,0
5560,-0.583496,-0.428711,0.643066,0
5580,-0.584473,-0.434082,0.645996,0
5600,-0.585938,-0.420898,0.647461,0
5620,-0.588867,-0.426758,0.646484,0
5640,-0.583496,-0.424805,0.646973,0
5660,-0.581543,-0.42627,0.643066,0
5680,-0.580566,-0.418457,0.648438,0
5700,-0.586914,-0.405273,0.645996,0
5720,-0.584473,-0.412598,0.647949,0
5740,-0.591309,-0.422363,0.646484,0
5760,-0.586426,-0.421387,0.645508,0
5790,-0.585938,-0.419434,0.650391,0
5810,-0.589355,-0.419922,0.644043,0
5830,-0.583496,-0.422363,0.65625,0
5850,-0.582031,-0.416504,0.645996,0
5870,-0.586426,-0.416504,0.648438,0
5890,-0.587891,-0.409668,0.651855,0
5900,-0.587891,-0.416992,0.65332,0
5920,-0.585938,-0.411621,0.648438,0
5940,-0.587402,-0.414062,0.648438,0
5960,-0.584473,-0.412109,0.649414,0
5980,-0.580566,-0.410156,0.655762,0
6000,-0.58252,-0.408203,0.651855,0
6020,-0.583984,-0.407227,0.650879,0
6040,-0.582031,-0.415527,0.65332,0
6060,-0.580566,-0.416016,0.648926,0
6080,-0.582031,-0.410645,0.655762,0
6100,-0.59082,-0.400879,0.666992,0
6110,-0.583496,-0.399902,0.664551,0
6130,-0.57666,-0.398438,0.661621,0
6150,-0.57666,-0.40332,0.658203,0
6170,-0.580566,-0.400391,0.658691,0
6190,-0.582031,-0.402832,0.662598,0
6210,-0.583496,-0.397461,0.661621,0
6230,-0.581055,-0.40625,0.663086,0
6250,-0.574219,-0.397461,0.666504,0
6270,-0.57959,-0.402832,0.668945,0
6290,-0.577637,-0.392578,0.662598,0
6310,-0.57373,-0.399414,0.665527,0
6330,-0.575684,-0.399902,0.662598,0
6350,-0.580566,-0.395996,0.669922,0
6370,-0.582031,-0.392578,0.661133,0
6390,-0.580078,-0.40625,0.660156,0
6410,-0.576172,-0.402344,0.660645,0
6430,-0.577637,-0.402832,0.667969,0
6450,-0.580078,-0.394043,0.666992,0
6470,-0.583008,-0.400391,0.667969,0
6490,-0.576172,-0.405273,0.674316,0
6510,-0.569824,-0.404297,0.66748,0
6530,-0.568848,-0.400879,0.657227,0
6550,-0.581543,-0.393555,0.657715,0
6570,-0.592773,-0.397461,0.657715,0
6590,-0.591309,-0.408203,0.662598,0
6610,-0.583496,-0.404297,0.652832,0
6630,-0.574707,-0.394531,0.65918,0
6650,-0.574707,-0.405273,0.661133,0
6670,-0.572754,-0.398438,0.668457,0
6690,-0.567871,-0.409668,0.661133,0
6710,-0.575195,-0.401367,0.659668,0
6730,-0.580566,-0.412598,0.656738,0
6750,-0.584961,-0.416504,0.653809,0
6770,-0.594727,-0.408691,0.652344,0
6790,-0.584473,-0.40332,0.657227,0
6810,-0.584473,-0.403809,0.655762,0
6830,-0.571289,-0.408691,0.648926,0
6850,-0.575684,-0.407227,0.65625,0
6870,-0.576172,-0.398926,0.665527,0
6890,-0.58252,-0.405273,0.670898,0
6910,-0.577637,-0.416992,0.659668,0
6930,-0.576172,-0.414062,0.658203,0
6950,-0.582031,-0.40332,0.650391,0
6970,-0.57959,-0.408691,0.65918,0
6990,-0.581543,-0.404785,0.664551,0
7010,-0.583008,-0.402344,0.665039,0
7030,-0.584473,-0.399902,0.660645,0
7050,-0.581055,-0.407227,0.661621,0
7070,-0.578125,-0.414062,0.655762,0
7090,-0.578613,-0.406738,0.652832,0
7110,-0.585449,-0.413574,0.651855,0
7130,-0.581055,-0.409668,0.652344,0
7150,-0.584473,-0.411133,0.664062,0
7170,-0.583008,-0.40625,0.650391,0
7190,-0.580566,-0.414062,0.654297,0
7210,-0.581055,-0.40625,0.65625,0
7230,-0.580078,-0.412109,0.652832,0
7250,-0.579102,-0.410645,0.648926,0
7270,-0.583984,-0.411621,0.65332,0
7290,-0.584473,-0.415039,0.652344,0
7310,-0.582031,-0.415527,0.660156,0
7330,-0.584473,-0.416992,0.658691,0
7350,-0.580078,-0.417969,0.656738,0
7370,-0.577637,-0.42041,0.653809,0
7390,-0.585449,-0.416504,0.649902,0
7410,-0.58252,-0.415039,0.648438,0
7430,-0.582031,-0.408203,0.644043,0
7450,-0.588867,-0.416016,0.652344,0
7470,-0.583496,-0.416016,0.651855,0
7490,-0.581055,-0.42041,0.655762,0
7510,-0.580566,-0.414551,0.652832,0
7530,-0.584473,-0.418457,0.649902,0
7550,-0.580078,-0.415039,0.653809,0
7570,-0.584961,-0.424316,0.648926,0
7590,-0.583008,-0.415039,0.654297,0
7610,-0.578613,-0.419922,0.651855,0
7630,-0.583984,-0.412598,0.654785,0
7650,-0.583984,-0.414062,0.652832,0
7670,-0.582031,-0.41748,0.650391,0
7690,-0.584473,-0.422363,0.648438,0
7710,-0.583496,-0.407227,0.651367,0
7730,-0.587402,-0.413574,0.657715,0
7750,-0.583496,-0.416992,0.654785,0
7770,-0.581543,-0.419922,0.652344,0
7790,-0.58252,-0.420898,0.645996,0
7810,-0.581543,-0.421875,0.65332,0
7830,-0.586914,-0.42041,0.649902,0
7850,-0.584473,-0.414551,0.648438,0
7870,-0.57959,-0.42041,0.650391,0
7890,-0.581055,-0.417969,0.652344,0
7910,-0.580078,-0.411621,0.657227,0
7930,-0.581543,-0.412598,0.649902,0
7950,-0.580566,-0.425293,0.64502,0
7970,-0.576172,-0.413574,0.654297,0
7990,-0.584473,-0.412109,0.649414,0
8010,-0.582031,-0.407715,0.650879,0
8030,-0.586914,-0.422852,0.650879,0
8050,-0.57959,-0.411621,0.659668,0
8070,-0.580566,-0.416504,0.646973,0
8080,-0.581543,-0.416016,0.648926,0
8100,-0.586426,-0.412109,0.653809,0
8120,-0.586426,-0.415527,0.651855,0
8140,-0.583496,-0.418457,0.657227,0
8160,-0.577148,-0.418945,0.65332,0
8180,-0.581055,-0.415039,0.65625,0
8200,-0.583008,-0.419434,0.646484,0
8220,-0.585449,-0.414551,0.647461,0
8240,-0.580078,-0.418945,0.650391,0
8260,-0.587402,-0.415039,0.647949,0
8280,-0.583984,-0.422852,0.649902,0
8300,-0.586426,-0.416504,0.649414,0
8320,-0.586426,-0.415527,0.64502,0
8340,-0.586914,-0.418945,0.647461,0
8360,-0.583984,-0.420898,0.648438,0
8380,-0.584961,-0.418945,0.65625,0
8400,-0.583496,-0.421875,0.654785,0
8420,-0.581543,-0.41748,0.652832,0
8440,-0.588867,-0.416992,0.647949,0
8460,-0.583984,-0.42334,0.654297,0
8480,-0.580566,-0.41748,0.646484,0
8500,-0.585449,-0.421875,0.652344,0
8520,-0.57959,-0.418945,0.65332,0
8540,-0.581055,-0.42041,0.63623,0
8560,-0.57959,-0.418945,0.650879,0
8580,-0.586914,-0.416504,0.65332,0
8600,-0.589844,-0.41748,0.64502,0
8620,-0.583008,-0.41748,0.643555,0
8640,-0.587891,-0.42627,0.637207,0
8660,-0.583984,-0.429688,0.646484,0
8680,-0.581543,-0.416504,0.648438,0
8700,-0.590332,-0.424316,0.642578,0
8720,-0.584473,-0.424805,0.647949,0
8740,-0.582031,-0.431152,0.648926,0
8760,-0.586914,-0.424805,0.646973,0
8780,-0.581055,-0.427734,0.650879,0
8800,-0.58252,-0.426758,0.646973,0
8820,-0.58252,-0.429688,0.641602,0
8840,-0.583496,-0.423828,0.646973,0
8860,-0.594238,-0.419922,0.641113,0
8880,-0.594238,-0.426758,0.637695,0
8900,-0.58252,-0.42041,0.64209,0
8920,-0.587402,-0.423828,0.644043,0
8940,-0.583008,-0.42334,0.646484,0
8960,-0.580566,-0.416016,0.646973,0
8980,-0.587402,-0.42041,0.645996,0
9000,-0.588379,-0.424805,0.648438,0
9020,-0.588867,-0.420898,0.646484,0
9040,-0.583496,-0.425293,0.64209,0
9060,-0.585938,-0.426758,0.643066,0
9080,-0.587402,-0.430664,0.638184,0
9100,-0.583984,-0.420898,0.645996,0
9120,-0.583496,-0.420898,0.648438,0
9140,-0.587402,-0.416992,0.644043,0
9160,-0.585938,-0.420898,0.642578,0
9180,-0.585449,-0.422852,0.649902,0
9200,-0.586914,-0.42334,0.648926,0
9220,-0.586914,-0.415527,0.641602,0
9240,-0.585449,-0.42334,0.645508,0
9260,-0.586426,-0.419922,0.642578,0
9280,-0.58252,-0.430176,0.646484,0
9300,-0.587402,-0.425293,0.640137,0
9320,-0.586914,-0.419922,0.643066,0
9340,-0.586914,-0.42041,0.645996,0
9360,-0.586914,-0.413086,0.647461,0
9380,-0.586426,-0.411621,0.648438,0
9400,-0.588867,-0.416016,0.649902,0
9420,-0.591309,-0.42041,0.64502,0
9440,-0.583984,-0.42334,0.639648,0
9460,-0.590332,-0.416016,0.651855,0
9480,-0.595215,-0.410645,0.644043,0
9500,-0.589844,-0.422363,0.649902,0
9520,-0.588867,-0.422363,0.645508,0
9540,-0.584473,-0.421387,0.647461,0
9560,-0.586426,-0.41748,0.647461,0
9580,-0.591797,-0.416992,0.646484,0
9600,-0.584961,-0.412598,0.645996,0
9620,-0.585938,-0.417969,0.650879,0
9640,-0.583984,-0.420898,0.648438,0
9660,-0.589844,-0.42334,0.651855,0
9680,-0.584473,-0.416992,0.643555,0
9700,-0.586914,-0.424805,0.644043,0
9720,-0.583984,-0.415527,0.648926,0
9740,-0.588379,-0.415039,0.645508,0
9760,-0.584961,-0.419434,0.649414,0
9780,-0.586426,-0.427734,0.645508,0
9800,-0.585938,-0.42334,0.638672,0
9820,-0.58252,-0.416992,0.645996,0
9840,-0.585938,-0.416992,0.647461,0
9860,-0.586426,-0.419922,0.651855,0
9880,-0.590332,-0.419434,0.650391,0
9900,-0.585449,-0.414551,0.651855,0
9920,-0.583984,-0.42041,0.64209,0
9940,-0.584473,-0.419922,0.649902,0
9960,-0.583984,-0.428223,0.649902,0
9980,-0.583496,-0.422363,0.647461,0
10000,-0.589355,-0.418945,0.646973,0
10020,-0.588867,-0.416504,0.645996,0
10040,-0.588379,-0.424805,0.647949,0
10060,-0.588867,-0.416504,0.644531,0
10080,-0.587402,-0.415527,0.647461,0
10100,-0.588379,-0.42041,0.641113,0
10120,-0.583496,-0.418945,0.645508,0
10140,-0.588379,-0.421387,0.649902,0
10160,-0.588867,-0.419434,0.645508,0
10180,-0.586914,-0.420898,0.651367,0
10200,-0.587402,-0.415039,0.647461,0
10220,-0.587402,-0.42041,0.647949,0
10240,-0.588379,-0.41748,0.652832,0
10260,-0.583984,-0.425293,0.650391,0
10280,-0.583496,-0.421387,0.643555,0
10300,-0.585449,-0.42334,0.649902,0
10320,-0.589844,-0.416016,0.654785,0
10340,-0.590332,-0.422852,0.648926,0
10360,-0.587891,-0.420898,0.644043,0
10370,-0.588379,-0.42334,0.643066,0
10390,-0.585449,-0.418457,0.645508,0
10410,-0.586914,-0.421387,0.64502,0
10430,-0.591309,-0.416992,0.649902,0
10450,-0.591797,-0.424316,0.643066,0
10470,-0.58252,-0.421875,0.641113,0
10490,-0.589355,-0.424316,0.651367,0
10510,-0.582031,-0.427246,0.651855,0
10530,-0.587402,-0.426758,0.635742,0
10550,-0.583984,-0.42334,0.645508,0
10570,-0.588379,-0.421875,0.643066,0
10590,-0.590332,-0.416504,0.644531,0
10610,-0.585938,-0.424316,0.64209,0
10630,-0.587891,-0.433594,0.639648,0
10650,-0.589844,-0.422852,0.639648,0
10670,-0.589844,-0.42041,0.645508,0
10690,-0.588867,-0.417969,0.640625,0
10710,-0.587891,-0.419922,0.648926,0
10730,-0.588867,-0.419922,0.645508,0
10750,-0.585449,-0.423828,0.646484,0
10770,-0.583984,-0.41748,0.650391,0
10790,-0.587402,-0.421875,0.64502,0
10810,-0.581543,-0.423828,0.644043,0
10830,-0.588867,-0.422363,0.650879,0
10850,-0.587402,-0.422363,0.643066,0
10870,-0.588379,-0.421875,0.64502,0
10890,-0.587402,-0.421387,0.642578,0
10910,-0.588379,-0.421387,0.647461,0
10930,-0.586426,-0.421387,0.649414,0
10950,-0.589844,-0.422363,0.638672,0
10970,-0.586914,-0.42334,0.644043,0
10990,-0.587402,-0.424316,0.645508,0
11010,-0.587402,-0.425781,0.644043,0
11030,-0.585938,-0.419434,0.650879,0
11050,-0.586426,-0.428711,0.643555,0
11070,-0.590332,-0.41748,0.64209,0
11090,-0.588867,-0.422852,0.638184,0
11110,-0.588379,-0.418945,0.646484,0
11130,-0.583984,-0.424805,0.645996,0
11150,-0.588867,-0.425293,0.644043,0
11170,-0.586914,-0.421387,0.648438,0
11190,-0.59082,-0.416992,0.650391,0
11210,-0.588379,-0.420898,0.644043,0
11230,-0.582031,-0.430176,0.643555,0
11250,-0.586914,-0.421875,0.643066,0
11270,-0.583496,-0.420898,0.646484,0
11290,-0.584961,-0.422852,0.638184,0
11310,-0.583984,-0.441406,0.646484,0
11330,-0.583496,-0.458008,0.631836,0
11350,-0.576172,-0.484375,0.64209,0
11370,-0.601074,-0.538086,0.633301,0
11390,-0.600586,-0.552246,0.717285,0
11410,-0.628418,-0.464355,0.703613,0
11430,-0.574219,-0.491699,0.671387,0
11450,-0.530762,-0.490234,0.70166,0
11470,-0.495605,-0.506836,0.837891,0
11480,-0.480469,-0.535156,0.924316,0
11500,-0.463867,-0.602051,0.908203,0
11520,-0.387695,-0.64209,0.930664,0
11540,-0.28418,-0.651855,0.960938,0
11560,-0.188477,-0.625,0.935547,0
11580,-0.132324,-0.590332,0.918945,0
11600,-0.100586,-0.564453,0.911133,0
11620,-0.0766602,-0.562988,0.887207,0
11640,-0.0727539,-0.563965,0.866211,0
11660,-0.065918,-0.58252,0.854004,0
11680,-0.0537109,-0.554688,0.84668,0
11700,-0.0678711,-0.542969,0.823242,0
11740,0.00537109,-0.559082,0.742188,0
11770,-0.0258789,-0.59668,0.678711,0
11790,-0.015625,-0.617676,0.62793,0
11810,0.0161133,-0.599609,0.600586,0
11830,0.00341797,-0.586426,0.598145,0
11850,-0.0366211,-0.5625,0.568848,0
11870,-0.00439453,-0.59375,0.548828,0
11890,0.0727539,-0.597168,0.536133,0
11910,0.106934,-0.605469,0.533203,0
11930,0.0976562,-0.634277,0.515137,0
11950,0.09375,-0.681641,0.504883,0
11970,0.13623,-0.6875,0.502441,0
11990,0.169434,-0.682129,0.493652,0
12010,0.175293,-0.690918,0.450195,0
12030,0.166504,-0.709473,0.460938,0
12050,0.177734,-0.724609,0.461914,0
12070,0.209961,-0.743652,0.432617,0
12090,0.231445,-0.77002,0.441895,0
12110,0.227051,-0.76709,0.456055,0
12130,0.198242,-0.783203,0.441895,0
12150,0.225098,-0.779297,0.439941,0
12170,0.236328,-0.762695,0.437012,0
12190,0.196289,-0.750488,0.413086,0
12210,0.200684,-0.773438,0.418457,0
12230,0.226562,-0.80957,0.410156,0
12250,0.234863,-0.827148,0.395508,0
12270,0.226562,-0.806641,0.401855,0
12290,0.219238,-0.809082,0.416504,0
12310,0.244629,-0.835938,0.425293,0
12330,0.254883,-0.830566,0.392578,0
12350,0.229492,-0.818359,0.407227,0
12370,0.209961,-0.833008,0.441406,0
12390,0.212402,-0.86377,0.411133,0
12410,0.218262,-0.85791,0.404785,0
12430,0.22168,-0.845215,0.409668,0
12450,0.218262,-0.861816,0.415527,0
12470,0.224609,-0.843262,0.403809,0
12490,0.22168,-0.84082,0.396484,0
12510,0.202148,-0.856934,0.411133,0
12530,0.208008,-0.856934,0.405762,0
12550,0.215332,-0.88623,0.391602,0
12570,0.231934,-0.864258,0.410156,0
12590,0.230469,-0.843262,0.405762,0
12610,0.206055,-0.831055,0.393555,0
12630,0.206055,-0.829102,0.394531,0
12650,0.20752,-0.835449,0.397461,0
12670,0.198242,-0.862793,0.382812,0
12690,0.196777,-0.864746,0.396973,0
12710,0.20166,-0.854492,0.402344,0
