Timestamp, Rotation x, Rotation y, Rotation z, Marker
103000,0.5625,-6.25,4.1875,0
103020,0.8125,-5.375,2.625,0
103040,1.8125,-4.5,2.875,0
103060,4.75,-5.6875,2.6875,0
103080,6.75,-6.5,2.375,0
103100,4.125,-6.6875,2,0
103120,2.9375,-5.625,0.6875,0
103140,2.125,-5.25,-0.1875,0
103160,2.5625,-5.1875,-0.9375,0
103180,5.1875,-5.0625,-0.8125,0
103200,7.1875,-6.1875,-0.5,0
103220,6.5625,-7.1875,-1.75,0
103240,5.125,-6.5625,-2.625,0
103260,3.125,-7.125,-2.0625,0
103280,4.0625,-7.8125,-1.3125,0
103300,5.5,-8.875,-1.4375,0
103320,5.5625,-9.0625,-2.125,0
103340,5.3125,-8.6875,-1.875,0
103360,2.875,-11.1875,-1.1875,0
103380,4.9375,-10.1875,-2.1875,0
103400,7,-10,-3.4375,0
103420,7.625,-8.375,-4.1875,0
103440,6.5,-6.25,-3.4375,0
103460,5.5,-6.5,-3.9375,0
103480,6.8125,-6.625,-4.1875,0
103500,8.625,-5.125,-4.4375,0
103520,9,-4.625,-4.5625,0
103540,8.5,-6.3125,-3.5625,0
103560,6.5,-6.5625,-4.1875,0
103580,5.4375,-6.5625,-5.4375,0
103600,3.3125,-5.4375,-5.75,0
103620,2.5,-5.75,-6.3125,0
103640,2.4375,-5.0625,-5.375,0
103660,2.375,-5.5,-4.4375,0
103680,2.8125,-5.4375,-5.0625,0
103700,2.4375,-6.4375,-5.875,0
103720,1.6875,-6,-6.875,0
103740,1.5,-5.75,-5.75,0
103760,1.1875,-5.1875,-4.4375,0
103780,0.8125,-5.625,-4.75,0
103800,0.5625,-4.625,-7,0
103820,0.5,-4.8125,-6.125,0
103840,1.8125,-4.6875,-4.5625,0
103860,2.5,-4.5625,-3.1875,0
103880,2.375,-3.625,-3.375,0
103900,1.375,-3.25,-4,0
103920,-0.125,-1.125,-3.0625,0
103940,1.6875,-0.8125,-1.875,0
103960,2.6875,-0.8125,-1.25,0
103980,3,-0.0625,-2.125,0
104000,0.4375,0.75,-2.75,0
104010,0.0625,-0.0625,-2.75,0
104030,1.5,-0.125,-3.5625,0
104060,4.5,1.0625,-7.3125,0
104080,5.4375,-0.5,-8.75,0
104100,6.125,-1.9375,-9,0
104130,5.3125,-5.125,-8.6875,0
104150,4.4375,-4.5,-9.625,0
104170,4,-3.375,-10.3125,0
104190,2.625,-1.8125,-10.0625,0
104210,2.6875,-0.8125,-9.3125,0
104220,4.5,-2.4375,-8.375,0
104240,4.6875,-2.5625,-9.8125,0
104260,4.25,-1.125,-12.125,0
104280,3.3125,-0.375,-12.6875,0
104300,3.3125,-1.8125,-10.625,0
104320,3.125,-1.625,-10.6875,0
104340,2.9375,-0.4375,-12.875,0
104360,0.5625,0.4375,-12.8125,0
104380,-1.625,0.625,-9.8125,0
104400,-1.4375,0.375,-8.75,0
104420,0.4375,2.8125,-9.4375,0
104440,0.3125,3.3125,-9.6875,0
104460,-2.5625,2.0625,-9.5,0
104480,-3.0625,1.75,-9.75,0
104500,-0.625,2.625,-9.9375,0
104520,-0.25,3,-9.75,0
104540,-1.75,3.4375,-9.9375,0
104560,-3.5625,3.3125,-9.6875,0
104580,-2.6875,2.75,-9.75,0
104600,-1.9375,2.5625,-10.4375,0
104620,-2.8125,2.625,-10.8125,0
104640,-4.3125,2.75,-11.4375,0
104660,-4.0625,3,-11.3125,0
104680,-3.3125,2.8125,-11.6875,0
104700,-2.9375,2,-13,0
104720,-3.4375,1.875,-13.625,0
104740,-4.0625,2.4375,-14.5625,0
104760,-3.875,2,-14.625,0
104780,-4.1875,3.4375,-14.9375,0
104790,-3.75,3.3125,-15.1875,0
104810,-3.5,2.3125,-15.3125,0
104830,-3.75,2.3125,-14.125,0
104850,-3.8125,1.75,-14.625,0
104870,-4,2.1875,-15.375,0
104890,-4.3125,1.9375,-15.375,0
104910,-3.5625,1.5625,-15.9375,0
104930,-2.8125,1.3125,-16.1875,0
104950,-3.4375,1.8125,-16.25,0
104970,-3.8125,1.875,-16.875,0
104990,-4.375,3.125,-16.8125,0
105010,-4.5625,3.375,-16.4375,0
105030,-4.8125,3.8125,-16.375,0
105050,-5.6875,4.6875,-16.375,0
105070,-4.9375,6.3125,-17.125,0
105090,-5.375,6.3125,-17.375,0
105110,-6.625,5.625,-16.875,0
105130,-7.3125,5.5625,-16.5,0
105150,-6.75,6.25,-17.3125,0
105170,-6,7.5,-18.3125,0
105190,-7.6875,6.8125,-18,0
105210,-8.9375,5.875,-17.8125,0
105230,-9,5.9375,-18.125,0
105250,-7.9375,5.375,-18.3125,0
105270,-7.9375,4.875,-18.375,0
105290,-9.1875,5.3125,-18.375,0
105310,-10,5.75,-18.6875,0
105330,-8.875,5.75,-18.8125,0
105350,-6.5,7.3125,-20.0625,0
105370,-6.75,8.375,-19.5625,0
105390,-8.5625,8.8125,-19.1875,0
105410,-7.75,8.25,-18.0625,0
105430,-6.0625,8,-16.5625,0
105450,-3.8125,8.5625,-16.0625,0
105470,-3.625,9.3125,-16.25,0
105490,-6.0625,9.25,-15.4375,0
105510,-7.3125,9.6875,-14.125,0
105530,-5.4375,10.9375,-13.6875,0
105550,-3,10.5,-12.625,0
105570,-3.875,9.5625,-11.75,0
105590,-5.3125,9,-11.125,0
105610,-5.5,8,-10.625,0
105630,-3.125,4.9375,-10.125,0
105650,-2.8125,5.4375,-8.4375,0
105670,-3.3125,6.4375,-7.625,0
105690,-4.3125,7.875,-7.9375,0
105710,-3.875,7.8125,-8.625,0
105730,-3.8125,7.9375,-9.4375,0
105750,-2.8125,8.1875,-9.0625,0
105770,-3.125,9.3125,-10.1875,0
105790,-3.0625,9.9375,-12.125,0
105810,-2.875,8.3125,-11.8125,0
105830,-3.9375,6.75,-10.5625,0
105850,-5.8125,8.0625,-12.9375,0
105870,-6.25,8.6875,-15.375,0
105890,-5.6875,7.375,-14.5625,0
105910,-5.5625,5.9375,-13.4375,0
105930,-5.625,5.9375,-14.6875,0
105950,-5.375,6.5,-15.125,0
105970,-3.6875,5.625,-16.25,0
105990,-4.75,3.875,-17.0625,0
106010,-4.6875,2.75,-16.75,0
106030,-3.8125,1,-17.4375,0
106050,-3.0625,0.375,-17.8125,0
106070,-3.75,0.1875,-17.4375,0
106090,-3.1875,0.3125,-16.25,0
106110,-3.5,0.4375,-14.5,0
106120,-3.8125,0.5625,-14.9375,0
106140,-4.875,2.1875,-14.125,0
106160,-5.625,3.625,-13.4375,0
106180,-5.5625,5.25,-14.1875,0
106200,-4.5625,5.75,-15,0
106220,-3.875,4.875,-14.125,0
106240,-3.3125,4.8125,-13.8125,0
106260,-2.8125,5.375,-13.875,0
106280,-4.8125,5.75,-13.3125,0
106300,-6.375,5.5625,-13.1875,0
106320,-6.9375,6.9375,-12.4375,0
106340,-6.5,9.0625,-11.5625,0
106360,-6.3125,8.8125,-12.0625,0
106380,-5.25,9.125,-11.0625,0
106400,-4.5,11.6875,-10.25,0
106420,-4.6875,11.5,-10.125,0
106440,-4.6875,11,-10.875,0
106460,-3,9.0625,-10.375,0
106480,-1.8125,8.1875,-8.375,0
106500,-2.6875,6.6875,-7.5,0
106520,-2.75,7.9375,-8.8125,0
106540,-3.4375,7.4375,-6.5625,0
106560,-4.375,4.9375,-2.875,0
106580,-3,3.8125,-3.625,0
106600,-2.3125,5.9375,-4.625,0
106620,-4.4375,7.9375,-3.4375,0
106640,-6.3125,5.5,-2.125,0
106660,-5,2.75,-2.0625,0
106680,-2.3125,2.875,-1.6875,0
106700,-2.3125,3.1875,-2.375,0
106720,-3.9375,3.3125,-2.5,0
106740,-6.125,2.625,-2.25,0
106760,-4.75,0.625,-2,0
106780,-2.4375,0.4375,-2.0625,0
106800,-1.8125,1.625,-2.3125,0
106820,-3.375,2.3125,-2.375,0
106840,-4.9375,2.9375,-1.8125,0
106860,-3.0625,2.375,-1.3125,0
106880,-2.3125,2.0625,-1.75,0
106900,-1.25,1.6875,-1.75,0
106920,-2.1875,2.8125,-0.875,0
106940,-4.4375,4,-0.5,0
106960,-4.875,5.4375,-0.9375,0
106980,-4.125,4.1875,-1.125,0
107000,-3.0625,4.8125,-0.8125,0
107020,-2.3125,5.8125,1.25,0
107040,-2.1875,6.875,1.9375,0
107060,-2.25,6.5,2.0625,0
107080,-1.875,5.375,2.125,0
107100,-1.375,4.5625,2.375,0
107120,-1.5625,5.625,3,0
107140,-2.3125,5.8125,1.1875,0
107160,-2.6875,3.75,1.125,0
107180,-1.875,3.125,2,0
107200,-1.5625,4.3125,1.6875,0
107220,-2,4.8125,0.4375,0
107240,-1.5,4.75,-1.25,0
107260,-0.75,3.625,-0.375,0
107280,0.1875,2.9375,-0.5,0
107300,1.25,5.0625,-2,0
107320,0.0625,4.5,-2,0
107340,-2.5,3.25,-1.0625,0
107360,-2.0625,3.125,-1.25,0
107380,-0.3125,4.3125,-1.5,0
107400,-0.625,3.3125,-0.375,0
107420,-3.4375,1.25,1.875,0
107440,-4.1875,2.0625,0.875,0
107460,-2.75,2.125,1.3125,0
107480,-4.125,1.8125,2.3125,0
107500,-4.9375,1.6875,0.625,0
107520,-2.5625,0.1875,2,0
107540,-2.3125,-1.5,2.1875,0
107560,-2.25,-1.25,0.375,0
107580,-1.125,1.1875,0.1875,0
107600,-0.25,0.625,0.625,0
107620,-0.4375,-2.3125,1.1875,0
107640,-0.375,-3.3125,2.0625,0
107660,0,-1.6875,1,0
107680,-0.1875,-0.4375,0.9375,0
107700,-2.4375,-0.8125,3.625,0
107720,-4.1875,-1.5,5.8125,0
107740,-3.25,-1.125,6.5,0
107760,-3.1875,0.0625,6.25,0
107780,-4.8125,-0.125,6.1875,0
107800,-4.625,-1.125,7.6875,0
107820,-4.0625,-1.3125,8.0625,0
107840,-4.25,0.4375,6.5,0
107860,-2.8125,2.0625,6.8125,0
107880,-3.9375,-0.125,8,0
107900,-2.4375,-1.3125,7.0625,0
107920,-1.3125,-0.8125,7.625,0
107940,-2.8125,-0.625,6.6875,0
107960,-5.125,-0.625,6.375,0
107980,-6.0625,-0.75,7.5,0
108000,-3.75,0.8125,7.0625,0
108020,-2.4375,0.375,7.5,0
108040,-3.6875,-0.5625,7.4375,0
108050,-3.25,-0.1875,7.0625,0
108080,-4.375,0.9375,7.625,0
108100,-4.9375,1,6.125,0
108110,-3.6875,-0.375,6.25,0
108130,-2.8125,-1.875,7.125,0
108150,-0.25,-1.0625,4.8125,0
108170,-0.75,-0.5,4.5,0
108190,-2.8125,-2,6.5,0
108210,-3.0625,-2.3125,5.8125,0
108230,-3.5,-1.625,6.5,0
108250,-4.375,-1.25,6,0
108270,-3.5625,-1.0625,5.3125,0
108290,-3.375,-1.625,4.75,0
108310,-4.1875,-2.1875,4,0
108330,-3.1875,-1.125,4.375,0
108350,-7,-0.8125,5.625,0
108370,-8.5625,-0.375,4.5625,0
108390,-5.5,1.8125,4.5,0
108410,-1.9375,2.3125,5.375,0
108430,-4.25,0.375,6,0
108450,-1.5,0.1875,5.8125,0
108470,-2.125,0.25,5.25,0
108490,-2.625,0.125,4.125,0
108510,-2.75,-1.0625,5.6875,0
108530,-2.9375,-2.875,6.5625,0
108550,-2.4375,-3.125,7.5,0
108570,-2.25,-1.3125,7.125,0
108590,-3.4375,-0.6875,6.1875,0
108610,-5.0625,-2.5625,6.875,0
108630,-4.0625,-4.125,7.6875,0
108650,-2.1875,-3.5,7.4375,0
108670,-0.5625,-1.75,5.625,0
108690,-1.9375,-0.875,6.9375,0
108710,-4.25,-1.25,8.625,0
108730,-3.9375,0.125,9.375,0
108750,-1.625,1.0625,10.5625,0
108770,-2.375,0.5625,10.1875,0
108790,-5.4375,-1.75,9.625,0
108810,-5.125,-2,8.625,0
108830,-3.75,-1.375,7.8125,0
108850,-1.875,-0.1875,8.5,0
108870,-3.5,0.375,8,0
108890,-2,0.3125,5.8125,0
108910,-0.3125,0.125,5.625,0
108930,-0.4375,-0.25,6.4375,0
108950,-1.6875,-0.6875,6.3125,0
108970,-2.5625,-0.8125,4.5625,0
108990,-0.75,-0.1875,5.875,0
109010,-1.625,-0.6875,7.4375,0
109030,-4,-2,8.4375,0
109050,-5.6875,-1.6875,8,0
109070,-3.3125,-1.0625,6.5625,0
109090,-2.9375,-1.625,7.625,0
109110,-6.25,-2.75,7.75,0
109130,-3.5625,-1.625,6.6875,0
109150,-0.8125,-1.875,7.3125,0
109170,4,-1.9375,5.8125,0
109190,3.3125,-2.25,5.5625,0
109210,1.125,-3.375,6.1875,0
109230,1,-3.1875,5.75,0
109250,0.25,-2.5625,5.3125,0
109270,-0.125,-3.5,8.125,0
109290,-2.625,-4.6875,9.5625,0
109310,-2.5,-3.5625,8.5625,0
109330,-0.8125,-2.6875,8.25,0
109350,-2.4375,-4.0625,9.8125,0
109370,-3.6875,-5.0625,10.1875,0
109390,-2.6875,-3.9375,9.875,0
109410,0,-3.25,8.6875,0
109430,-0.9375,-4.625,8.6875,0
109450,-0.1875,-5.5,9.625,0
109470,1.625,-4.875,9.1875,0
109490,0.375,-4.875,9.375,0
109510,-0.625,-5.8125,9.6875,0
109530,0.1875,-5.75,9.625,0
109550,-0.5,-6.125,9.8125,0
109570,-0.875,-7.375,10.4375,0
109590,0.375,-7.125,10.375,0
109610,0.75,-6.9375,9.125,0
109630,0.0625,-6.75,10.125,0
109650,-0.125,-7.25,10.5,0
109670,1.375,-6.125,8.9375,0
109690,2.875,-6.125,10.375,0
109710,2.875,-6.8125,12.25,0
109730,1.6875,-5.875,11.5625,0
109750,-1.125,-5.9375,12.0625,0
109760,-0.5,-6.375,12.9375,0
109780,-0.6875,-7,13.375,0
109800,-1.5,-7.75,13.75,0
109820,-1.5,-8.5,14,0
109830,-2.5,-9.4375,13.625,0
109860,-1.9375,-8.75,13.9375,0
109880,-0.8125,-9.0625,13.125,0
109890,0.75,-10.4375,14.125,0
109920,-1.875,-12.6875,13.125,0
109940,-1.6875,-12.1875,12.1875,0
109960,-2.3125,-12.75,12.25,0
109980,-1.9375,-12.8125,12.3125,0
110000,-1.6875,-12.9375,12.0625,0
110020,-0.75,-12.75,11.125,0
110040,-2.1875,-12.625,10.75,0
110060,-1.75,-12.0625,9.3125,0
110080,0.1875,-12.0625,8.375,0
110100,-1.625,-12.375,9.8125,0
110120,-8,-11.875,10.6875,0
110140,-8.125,-11.375,7.25,0
110160,-2.625,-10.25,8.1875,0
110180,-3.875,-9.6875,7.75,0
110200,-7.375,-9.625,7.6875,0
110220,-7.1875,-8.9375,6.4375,0
110240,-6.0625,-7.875,5,0
110260,-3.125,-7.875,6,0
110280,-2.3125,-8.9375,7.375,0
110300,-4.1875,-8.5625,6.5,0
110320,-5.625,-8.5625,7.625,0
110340,-5.9375,-9,8.875,0
110360,-5.5625,-9.1875,9,0
110380,-3.8125,-8.875,9.0625,0
110400,-2.8125,-10.1875,10.9375,0
110420,-6.125,-12.8125,13.0625,0
110440,-6.5625,-9.6875,10.1875,0
110460,-6.5625,-7.375,10.875,0
110480,-6,-6.9375,12.3125,0
110500,-6.125,-7.5,13.3125,0
110520,-0.6875,-6.25,10.9375,0
110540,0.5625,-5.5,10.8125,0
110560,-2.0625,-8.4375,12.125,0
110580,-4.375,-9.25,11.625,0
110600,-2.75,-7.375,9.375,0
110620,0.125,-6.875,9.75,0
110640,-1.5625,-9.25,12.25,0
110660,-1,-7.9375,10.9375,0
110680,1.3125,-6.0625,6.625,0
110700,2.4375,-7.3125,6.5625,0
110720,3.0625,-9.25,8.625,0
110740,4.25,-9.0625,7.25,0
110760,3.6875,-8.0625,5.0625,0
110780,2.0625,-8.875,6.375,0
110800,2,-9.5625,8.0625,0
110820,3.8125,-8.9375,8.625,0
110840,6,-8.5,7.4375,0
110860,5.625,-9.1875,8.5625,0
110880,3.4375,-10.3125,10.3125,0
110900,1.1875,-11.75,7.6875,0
110920,4.125,-11.5625,5.375,0
110940,4.6875,-12.3125,5.8125,0
110960,1.6875,-14.5,6.75,0
110980,3,-14.875,5.5625,0
111000,4.6875,-13.3125,2.9375,0
111020,5,-13.4375,3.1875,0
111040,5,-15.3125,2.9375,0
111060,6.125,-16.4375,2.1875,0
111080,5.1875,-15.6875,2.3125,0
111100,4.875,-15.375,1,0
111120,2.875,-15.625,1.75,0
111140,3.9375,-15.875,1.375,0
111160,6.3125,-15.875,0.625,0
111180,7.625,-15.875,0.0625,0
111200,4.75,-16.375,0.875,0
111220,2.875,-17.4375,0.4375,0
111240,5.5625,-17.375,-0.8125,0
111260,5.875,-19,0.25,0
111280,6,-19.875,-0.25,0
111300,5.125,-19.125,-0.6875,0
111320,6.625,-17.125,-0.3125,0
111340,7.5,-16.5,0.5625,0
111360,4.25,-17.1875,2.0625,0
111380,4.5625,-17.125,3.3125,0
111400,5.4375,-16.0625,2.875,0
111420,4.875,-15,1.8125,0
111440,5,-15,2.5,0
111460,5.0625,-15.6875,5.4375,0
111470,3.1875,-15.875,5.125,0
111490,3.125,-14.4375,3.5625,0
111510,4,-12.8125,3.1875,0
111530,3.5625,-11.3125,4.0625,0
111550,4.9375,-11.6875,5,0
111570,6.125,-11.3125,4.0625,0
111590,5.0625,-10.8125,3.25,0
111610,4.625,-10.1875,3.0625,0
111630,4.3125,-9.5625,3.5625,0
111650,6.25,-9.75,3.1875,0
111670,7.0625,-9.0625,3.3125,0
111690,7.0625,-8.4375,2.625,0
111710,3.875,-9.8125,2.9375,0
111730,1.875,-10.25,1.75,0
111750,4.5625,-9.375,0.9375,0
111770,7.125,-10.125,2.125,0
111790,6.6875,-10.3125,3,0
111810,4.9375,-9.9375,1,0
111830,4.5,-7.625,-1.375,0
111850,5,-8.0625,-0.875,0
111870,3.9375,-11.125,-1.125,0
111890,5.4375,-11.8125,-2.1875,0
111910,6.75,-10.125,-3.875,0
111930,7.1875,-9.5625,-4.625,0
111950,9.3125,-12.625,-6.1875,0
111970,4.75,-14.8125,-5.4375,0
111990,4.3125,-13.8125,-3.5625,0
112010,5.375,-12.0625,-2.625,0
112030,6.5625,-12.125,-2.3125,0
112050,5.8125,-10.625,-2.8125,0
112070,6.25,-11.1875,-2.3125,0
112090,6.4375,-13.6875,-2.6875,0
112110,5.9375,-12,-4,0
112130,6.3125,-7.25,-5.0625,0
112150,8.75,-9.375,-5.1875,0
112170,8.9375,-11.3125,-4.3125,0
112190,7.125,-9.625,-3.6875,0
112210,7.625,-7.5625,-4.4375,0
112230,5.125,-7.625,-4.375,0
112250,1.875,-8.75,-4.5625,0
112270,3.6875,-9.1875,-5,0
112290,6.375,-9.3125,-4.75,0
112310,7.9375,-8.375,-5.875,0
112330,7.25,-5.75,-6.5625,0
112350,3.75,-3.125,-5.125,0
112370,4.8125,-4.5,-4.625,0
112390,5.9375,-5.0625,-6.8125,0
112410,8.25,-6.4375,-6.375,0
112430,8.0625,-3.9375,-5,0
112450,4.375,-1.8125,-5.5,0
112470,2.875,-2,-5.375,0
112490,5.1875,-3.5,-6.5625,0
112510,5.125,-4.75,-6.1875,0
112530,3.3125,-2.3125,-5.25,0
112550,0,-0.8125,-7.1875,0
112570,2.875,-2.875,-9.875,0
112590,5.0625,-4.3125,-11.5,0
112610,6.625,-5.625,-10.75,0
112630,3.1875,-5.1875,-10.5,0
112650,-1.4375,-2,-12.125,0
112670,-4.3125,1.6875,-11.9375,0
112690,-3.75,1.4375,-9.5625,0
112710,-2.1875,0.4375,-9.0625,0
112730,1.3125,0.3125,-11.375,0
112750,2.25,0.1875,-12.75,0
112760,-0.75,-1.0625,-13,0
112780,-2.875,-2.0625,-12.875,0
112800,-2.9375,-1.25,-12.875,0
112820,-2.4375,-0.625,-13.25,0
112840,-2.375,-0.1875,-13.6875,0
112860,-4.1875,-0.3125,-11.9375,0
112880,-4.625,-0.375,-11.625,0
112900,-7.125,-2.25,-8.375,0
112920,-8.4375,-1,-7.6875,0
112940,-9,-0.8125,-6.875,0
112960,-7.375,0.875,-5.6875,0
112980,-7.625,3.1875,-5.9375,0
113000,-7.3125,2.75,-6,0
113020,-7.125,0.9375,-5.5,0
113040,-5.5625,1.9375,-6.5,0
113060,-5.875,3.0625,-7.8125,0
113080,-5.6875,5.0625,-8.3125,0
113100,-7.1875,4.4375,-6.75,0
113120,-5.8125,3.4375,-7.0625,0
113140,-5,2.4375,-8.375,0
113160,-4.8125,3.875,-9.8125,0
113180,-6.3125,4.375,-10,0
113200,-7.5625,4.5,-10.125,0
113220,-6.3125,4.25,-10.6875,0
113240,-4.75,2.9375,-10.75,0
113260,-5.5625,2.625,-10.3125,0
113270,-6.875,3.1875,-10.1875,0
113300,-6.6875,4,-10.375,0
113320,-6.5625,4.5,-10.8125,0
113330,-7,3.875,-10.6875,0
113350,-6.5625,4.5,-10.625,0
113370,-4.8125,2.875,-10.4375,0
113390,-4.3125,1.75,-9.3125,0
113410,-5.375,2,-8.9375,0
113430,-7.75,3.4375,-9.5625,0
113450,-8.8125,4.25,-9.375,0
113460,-8,1.5,-8.6875,0
113480,-6,0.25,-7,0
113500,-6.0625,0.6875,-7.4375,0
113520,-7.1875,1.875,-9.0625,0
113540,-6.25,2.625,-11.0625,0
113560,-5.9375,1.4375,-9,0
113580,-5.8125,-0.0625,-6.0625,0
113600,-5.4375,1.375,-5.8125,0
113620,-6.6875,2.75,-6.6875,0
113640,-6.4375,2.8125,-8.6875,0
113660,-5.375,1.6875,-6.1875,0
113680,-3.875,1.3125,-5.6875,0
113700,-4.3125,1.75,-6.75,0
113720,-7.25,2.6875,-7.1875,0
113740,-6.75,2.5,-7,0
113760,-3.875,1.8125,-7.375,0
113780,-2.6875,1.9375,-7.375,0
113800,-3.3125,2.375,-7.25,0
113820,-4.25,4.125,-7.625,0
113840,-5.25,3.5,-6.625,0
113860,-5.8125,3.4375,-5.4375,0
113880,-5.375,2.25,-5.25,0
113900,-6.3125,2.5,-5.375,0
113920,-7.5625,4.75,-6.6875,0
113940,-7.75,4.8125,-6.9375,0
113960,-6.8125,4.375,-8.25,0
113980,-6.1875,4.3125,-8.9375,0
114000,-5.625,4.9375,-8.0625,0
114020,-6.4375,4.9375,-7,0
114040,-7.375,4.0625,-6.8125,0
114060,-7,3.9375,-6.6875,0
114080,-6.3125,4.875,-7.375,0
114100,-6.6875,3.9375,-6.9375,0
114120,-7.5625,2.625,-4.9375,0
114140,-8.375,2.5,-5.25,0
114160,-8.25,3.4375,-6.9375,0
114180,-7.125,5.875,-7.3125,0
114200,-6.1875,7.3125,-8.1875,0
114220,-5.125,4.875,-6.5625,0
114240,-4.625,3.3125,-5.1875,0
114260,-5.875,2.875,-5.0625,0
114280,-6.0625,3.5625,-4.875,0
114300,-4.5625,3.3125,-3.3125,0
114320,-4.3125,2,-1.875,0
114340,-3.9375,1.125,-0.6875,0
114360,-5.0625,1.0625,-0.375,0
114380,-5,2.3125,-1.625,0
114400,-3.125,2.375,-1.25,0
114420,-3.375,2.4375,-1.5625,0
114440,-2.875,2.3125,-1.1875,0
114460,-3.4375,3.1875,-2.1875,0
114480,-4.5,3.8125,-4.3125,0
114500,-5.0625,4.0625,-3.5,0
114520,-4.75,2.8125,-2.0625,0
114540,-4,2.875,-2.25,0
114560,-2.625,3.1875,-2.875,0
114580,-3.25,3.4375,-2.4375,0
114600,-4.375,3.3125,-2.4375,0
114620,-3.9375,3.625,-2,0
114640,-4.375,4.625,-2.25,0
114660,-5.8125,5.25,-2.125,0
114680,-6.5625,5.8125,-2.1875,0
114700,-5.125,6.875,-3.375,0
114720,-4,6.75,-4.25,0
114740,-4.625,4.6875,-4.125,0
114760,-5.1875,4.3125,-4.5625,0
114780,-5.5,4.4375,-4.625,0
114800,-5.5625,4.6875,-5.1875,0
114820,-5.75,4.8125,-5.75,0
114840,-5.9375,4.5625,-6,0
114860,-6.1875,4.875,-5.875,0
114880,-5.125,5.25,-6.1875,0
114900,-5.375,5.75,-7.4375,0
114920,-6.625,5.25,-7.8125,0
114940,-6.4375,4.9375,-7.5625,0
114960,-5.9375,4.8125,-8.125,0
114980,-5.8125,4.75,-7.5625,0
115000,-6.5625,5.75,-7.125,0
115020,-6.25,6,-6.1875,0
115040,-5.375,7.125,-4.875,0
115060,-4.25,7.625,-4,0
115080,-5.125,7.875,-5.5,0
115100,-4.4375,7.1875,-6.0625,0
115120,-2.4375,5.5625,-5.9375,0
115140,-2.75,4.6875,-5.9375,0
115160,-3.5625,4,-6.8125,0
115180,-3.4375,4.125,-7.1875,0
115200,-2.5,3.8125,-7.3125,0
115220,-0.5,4.125,-8.5,0
115240,-0.8125,2.875,-8.8125,0
115260,-4.3125,2.5625,-8.625,0
115270,-5.6875,1.9375,-8.625,0
115300,-3.375,2.8125,-7.125,0
115330,-5.4375,4,-7,0
115350,-5.875,4.375,-7,0
115370,-5,4.6875,-7.1875,0
115390,-4,6.125,-7.6875,0
115410,-3.75,6.5625,-7.625,0
115430,-3.875,6.4375,-8,0
115450,-3.0625,5.9375,-7.625,0
115470,-2.8125,5.5,-7.1875,0
115490,-3.375,5.1875,-6.5625,0
115510,-4.125,4.4375,-6.0625,0
115530,-3.5625,4.125,-6.1875,0
115550,-4,4.75,-6.1875,0
115570,-2.8125,5,-6.5,0
115590,-2.8125,5.125,-6.9375,0
115610,-1.375,4.8125,-6.3125,0
115630,-2.4375,4.75,-6.125,0
115650,-3.75,5.875,-6.875,0
115670,-2.875,6.1875,-6.8125,0
115690,-1.0625,5.5,-6.375,0
115710,-1.0625,5.75,-7.125,0
115730,-2.4375,7.1875,-8.1875,0
115740,-3.375,6.25,-7.4375,0
115760,-4.0625,5.625,-7.3125,0
115780,-3.75,5.9375,-8.1875,0
115800,-2.6875,4.75,-8.3125,0
115820,-2.875,3.5625,-9.0625,0
115840,-3.625,3.4375,-9.625,0
115860,-4.375,4.5625,-10.6875,0
115880,-3.375,4.875,-11.375,0
115900,-2.5625,3.9375,-10.9375,0
115920,-2.5,3.125,-10.5,0
115940,-3.75,3.4375,-10.9375,0
115960,-3.6875,5.5,-10.0625,0
115980,-3.4375,4.25,-8.0625,0
116000,-3.4375,3.25,-7.3125,0
116020,-2.75,3.5,-8.4375,0
116040,-2.3125,3.6875,-7.6875,0
116060,-2.8125,4,-6.5625,0
116080,-2.8125,3.6875,-5.875,0
116100,-2.5625,3.0625,-5,0
116120,-3.375,2.3125,-3.8125,0
116140,-3.125,2.625,-4.5625,0
116160,-2.875,3.6875,-4.5,0
116180,-3.1875,3.625,-4.625,0
116200,-3.625,3.9375,-4.375,0
116220,-2.6875,4.3125,-3.75,0
116240,-2.5,9.125,-5.125,0
116260,-1.0625,9.4375,-5.125,0
116280,-1.75,7.5,-1.75,0
116300,-1.3125,8.6875,-2.4375,0
116320,-0.25,10.3125,-4.25,0
116340,-2.625,12.25,-2.1875,0
116360,-4.1875,12.8125,-0.375,0
116380,-6.3125,11.125,0.125,0
116400,-5.25,12.75,-0.5625,0
116420,-4.625,13.0625,-0.375,0
116440,-3.5,10.75,-0.5,0
116460,-3.0625,8.875,-0.125,0
116480,-3,8.5625,-0.125,0
116500,-3.6875,11.875,-1.5625,0
116520,-1.9375,9.625,-1.75,0
116540,-1.9375,3.6875,0.75,0
116560,-1.125,1,-0.25,0
116580,2.1875,1.6875,-1.25,0
116600,1.8125,3.875,-0.5,0
116620,-1.9375,2.875,0.6875,0
116640,-3.8125,0.75,2.8125,0
116660,-3,0.875,1.5,0
116680,-0.75,2.9375,0.4375,0
116690,-1.3125,3.75,0.5625,0
116710,-0.5625,1.8125,0.375,0
116730,-0.8125,0.6875,0.9375,0
116750,-2.3125,0.5625,0.875,0
116770,-2.875,1.1875,0.125,0
116790,-4.625,1.875,0.875,0
116810,-4.875,1.6875,1.5,0
116830,-5,1.5625,0.75,0
116850,-2.125,0,0.5625,0
116870,-1.0625,-0.5,0.625,0
