RMS,Median_Freq
7.921191723946138,64.7008547008547
10.320721677906935,66.9871794871795
8.16785576980451,62.37179487179488
11.815469057446977,66.75213675213676
10.552391722262083,66.66666666666667
9.837387579152058,67.43589743589743
